cardiac cycle [%],t abs [s],t [s],ECG [mV],AoP [mmHg],LVP [mmHg],LAD Flow [ml/s],rad strain,circ strain,long strain,tissue vol ischemic [ml],tissue vol border [ml],tissue vol remote [ml]
0.21951184013273753,0.12065599999999999,0.288234,0.506,89.807,87.268,10.294,0.0301637521172758,-0.0500250019523024,0.0184094870868261,0.869573,0.836322,0.866638
0.23170674021569854,0.127359,0.294937,0.467,89.202,86.458,10.294,0.0365938737288019,-0.0533510454903148,0.0168556275856138,0.866659,0.838089,0.8673
0.24390345961837945,0.134063,0.301641,0.46,88.395,85.445,10.294,0.0422994861938589,-0.057377991437808,0.0164229088178544,0.864835,0.837817,0.86716
0.2560983597013405,0.140766,0.308344,0.435,87.789,84.23,9.804,0.0477001783716005,-0.0619388728478114,0.0157303174655079,0.864449,0.836969,0.865513
0.26829325978430146,0.14746900000000002,0.315047,0.399,87.587,83.218,9.314,0.0542422085175066,-0.0660779984085602,0.0147535239073723,0.860232,0.837157,0.865474
0.2804881598672624,0.15417199999999998,0.32175,0.41,86.982,82.003,9.314,0.0601288405418472,-0.0711588268789355,0.0141461608896898,0.856947,0.838577,0.866384
0.29268305995022337,0.160875,0.328453,0.353,86.377,80.99,9.314,0.0663221110935835,-0.075794689066945,0.0140939308300968,0.855009,0.839029,0.865741
0.3048779600331844,0.167578,0.335156,0.349,85.569,79.978,8.823,0.0716973113182292,-0.0804701269644986,0.0140929135461452,0.853355,0.838398,0.864855
0.3170728601161454,0.17428100000000002,0.341859,0.356,84.964,78.965,8.823,0.0770266723204957,-0.0847327289592781,0.0139209890352877,0.850368,0.838389,0.865008
0.3292677601991063,0.18098399999999998,0.348562,0.321,83.955,77.75,8.823,0.0831727370569581,-0.0884493647550624,0.0129253322718596,0.847855,0.839806,0.86502
0.34146447960178733,0.18768800000000002,0.355266,0.371,82.946,76.535,8.333,0.0897673270544337,-0.0921288890750633,0.012301729908877,0.847574,0.839615,0.866194
0.3536593796847482,0.19439099999999998,0.361969,0.353,81.533,75.32,8.333,0.0964814755782723,-0.0966458149271314,0.0125914082257325,0.846607,0.839439,0.866225
0.36585427976770923,0.201094,0.368672,0.388,80.726,73.7,8.333,0.103255097973292,-0.10077202092883,0.012544491701467,0.844248,0.839641,0.866065
0.3780491798506702,0.207797,0.375375,0.392,79.515,72.485,7.843,0.110154168840951,-0.103569519651456,0.0125428561783766,0.843545,0.841589,0.866553
0.39024407993363114,0.21449999999999997,0.382078,0.392,78.304,71.068,7.353,0.116249744984236,-0.106301465798238,0.0126135485846609,0.84168,0.840798,0.866502
0.4024389800165921,0.22120299999999998,0.388781,0.471,77.093,69.65,7.353,0.122130920882685,-0.108718644581986,0.0125203784870566,0.840606,0.84004,0.865963
0.41463388009955315,0.227906,0.395484,0.517,75.68,67.828,6.863,0.127427171689789,-0.111289818443581,0.0124995976890203,0.840147,0.84066,0.867014
0.42682878018251413,0.234609,0.402187,0.638,73.864,65.6,6.863,0.132301679057884,-0.113822244479336,0.0132633500125194,0.839289,0.840709,0.867305
0.4390254995851951,0.241313,0.408891,0.756,71.644,63.373,6.372,0.137996039218089,-0.116076976303898,0.0140239791199142,0.838997,0.841329,0.866007
0.4512203996681561,0.24801600000000001,0.415594,0.81,69.424,61.145,6.372,0.143034204638903,-0.117759233334153,0.0140546667618838,0.838577,0.843463,0.866865
0.463415299751117,0.254719,0.422297,0.874,67.406,58.513,6.372,0.146466215952496,-0.119831887054646,0.0136289171985832,0.839136,0.843459,0.865358
0.475610199834078,0.261422,0.429,0.86,64.782,55.07,6.372,0.149834494681592,-0.122396428081031,0.0129029404741243,0.839649,0.842984,0.864003
0.487805099917039,0.268125,0.435703,0.878,61.553,50.413,5.392,0.154731043718081,-0.122879862589963,0.0117541888183905,0.83994,0.8415,0.862085
0.5,0.274828,0.442406,0.867,57.113,44.945,4.902,0.161328415643124,-0.123762483146598,0.0109909179720078,0.84102,0.840443,0.861025
0.5121949000829609,0.281531,0.449109,0.846,52.068,39.478,3.921,0.165295350302378,-0.128598670546699,0.0104800893586577,0.841706,0.839919,0.860855
0.524389800165922,0.288234,0.455812,0.867,48.637,34.01,2.451,0.171032189844926,-0.135112569963836,0.00917579870767084,0.842295,0.840619,0.861828
0.5365865195686028,0.294938,0.462516,0.824,52.673,27.328,0.98,0.177306389203712,-0.140715395394773,0.00529964533603917,0.841722,0.845095,0.864152
0.5487814196515638,0.301641,0.469219,0.849,56.306,22.265,4.902,0.182566568267213,-0.144302815442796,0.000943720262608887,0.841039,0.84555,0.864547
0.5609763197345249,0.308344,0.475922,0.831,55.902,18.215,14.706,0.186764834560004,-0.147641713164496,-0.00600738906277075,0.839467,0.841868,0.865044
0.5731712198174859,0.315047,0.482625,0.803,55.297,14.368,18.137,0.194148380543271,-0.147194062211023,-0.0145032289074572,0.836446,0.842651,0.867515
0.5853661199004467,0.32175,0.489328,0.831,55.095,12.14,15.196,0.201950044415228,-0.150309230704913,-0.0193217377324714,0.835162,0.84172,0.868948
0.5975610199834077,0.328453,0.496031,0.799,55.297,10.115,11.764,0.212584674639063,-0.15430325246084,-0.0258838567827829,0.833701,0.837168,0.86976
0.6097559200663688,0.335156,0.502734,0.817,55.7,8.698,10.294,0.219520885566627,-0.155346145720309,-0.0323490613670051,0.829366,0.83362,0.871621
0.6219526394690496,0.34185999999999994,0.509438,0.796,55.7,7.28,9.314,0.221696210689687,-0.15496902104789,-0.0384463781443467,0.828465,0.830965,0.872386
0.6341475395520106,0.34856299999999996,0.516141,0.796,55.297,6.268,9.804,0.2210311757235,-0.156975777022388,-0.0444892393075091,0.826419,0.833116,0.876407
0.6463424396349716,0.35526599999999997,0.522844,0.806,54.893,5.863,9.314,0.212622732352761,-0.153987682275093,-0.0473331194625929,0.826544,0.837354,0.879183
0.6585373397179326,0.361969,0.529547,0.785,54.288,5.66,8.333,0.199391151927849,-0.144990990401027,-0.0485574202361904,0.827417,0.841117,0.881512
0.6707322398008936,0.368672,0.53625,0.803,54.086,5.458,8.333,0.185294546300655,-0.140695328910042,-0.0464402334125479,0.828853,0.843356,0.882261
0.6829271398838546,0.375375,0.542953,0.778,53.682,5.863,7.843,0.165165675707318,-0.127729272309035,-0.0454798059964202,0.834006,0.842019,0.881834
0.6951220399668157,0.38207800000000003,0.549656,0.778,53.077,6.268,7.843,0.14962748825811,-0.113767575555505,-0.0408588301829669,0.841289,0.843048,0.881294
0.7073169400497766,0.38878100000000004,0.556359,0.806,52.673,6.268,7.843,0.135887735607115,-0.100042678084806,-0.0349866422892833,0.848521,0.840888,0.880207
0.7195118401327374,0.39548399999999995,0.563062,0.746,52.471,6.875,7.843,0.121296112523218,-0.0874879254306932,-0.0314500411914666,0.857406,0.842084,0.877741
0.7317085595354185,0.402188,0.569766,0.792,52.068,7.28,7.843,0.105577409630874,-0.0719395403737008,-0.0286241482189193,0.8626,0.843674,0.876465
0.7439034596183794,0.408891,0.576469,0.771,51.866,7.888,7.353,0.0947149048985693,-0.0634477266802221,-0.025278179344446,0.867114,0.842109,0.876135
0.7560983597013404,0.415594,0.583172,0.746,51.664,8.09,8.333,0.0834272968001069,-0.0563934180619088,-0.0227473879919622,0.869808,0.840327,0.87578
0.7682932597843015,0.42229700000000003,0.589875,0.799,51.462,8.495,7.843,0.0749156346127795,-0.0508502693951849,-0.0216178331602047,0.871161,0.83807,0.875675
0.7804881598672625,0.42900000000000005,0.596578,0.785,51.261,8.698,8.333,0.0681615083512153,-0.0471124440154046,-0.0204892829571891,0.871838,0.835805,0.877039
0.7926830599502233,0.43570299999999995,0.603281,0.792,51.261,8.9,8.333,0.064628528250692,-0.046057229460702,-0.0199848146104283,0.870752,0.834728,0.878742
