cardiac cycle [%],t abs [s],t [s],LVP [mmHg],ECG [mV],LAD Flow [ml/s],AoP [mmHg],AoP/Flow,Pao/PLV,rad strain,circ strain,long strain,tissue vol ischemic [ml],tissue vol border [ml],tissue vol remote [ml]
0.18811963085067426,0.12736000000000008,0.301641,132.41,0.603,38.424,135.456,3.525296689569019,1.0230043048108148,0.178477843647993,-0.118386639856572,-0.03950697880394,0.812152,0.790673,0.765913
0.1980204308317678,0.1340630000000001,0.308344,132.623,0.606,39.902,137.579,3.4479224099042654,1.0373690837939122,0.187751589699074,-0.124634673741972,-0.041885949546808,0.807294,0.79001,0.764121
0.20792123081286132,0.1407660000000001,0.315047,132.837,0.613,40.887,138.004,3.375253748135104,1.0388972951813125,0.194710826643086,-0.130398268009884,-0.0462774483131451,0.803177,0.788465,0.760475
0.21782203079395476,0.14746900000000007,0.32175,134.542,0.61,41.38,138.216,3.34016433059449,1.0273074578941892,0.201525309258275,-0.135837876414112,-0.0512788472080578,0.79928,0.787685,0.759739
0.2277228307750483,0.1541720000000001,0.328453,135.822,0.61,41.872,139.065,3.3211931601069926,1.0238768388037283,0.209201445234447,-0.141055548037502,-0.0539297039690015,0.795453,0.786278,0.756833
0.23762363075614182,0.1608750000000001,0.335156,135.395,0.617,41.872,137.791,3.290767099732518,1.0176963698807193,0.217616615899623,-0.146314364262221,-0.0555426911966474,0.792296,0.785933,0.755579
0.24752443073723535,0.16757800000000012,0.341859,134.756,0.61,41.38,139.278,3.365828902851619,1.0335569473715456,0.224890466240876,-0.151439496889219,-0.0566928727279965,0.788112,0.785344,0.75612
0.25742523071832873,0.17428100000000002,0.348562,134.542,0.628,40.887,138.641,3.3908332721892043,1.0304663227839632,0.232085782686205,-0.156419918193585,-0.0585344104068722,0.784504,0.78435,0.753322
0.2673275077693881,0.180985,0.355266,135.395,0.621,40.887,138.216,3.380438770269279,1.0208353336533846,0.238049623984495,-0.161015837168769,-0.0600341994119805,0.780783,0.784535,0.754177
0.2772283077504814,0.1876879999999999,0.361969,136.035,0.617,40.394,138.641,3.4322176560875377,1.0191568346381445,0.243185185534962,-0.164664064816166,-0.0615635657937783,0.776783,0.783283,0.752819
0.287129107731575,0.19439099999999998,0.368672,135.395,0.631,39.902,137.791,3.4532354267956493,1.0176963698807193,0.247632057347129,-0.167869457492067,-0.0628730797611206,0.77415,0.782718,0.751652
0.2970299077126686,0.201094,0.375375,135.182,0.624,39.409,139.702,3.5449262858737853,1.0334364042550044,0.253034357147355,-0.170545951166033,-0.0638135512399104,0.771601,0.782276,0.75079
0.3069307076937621,0.207797,0.382078,135.395,0.631,39.409,139.065,3.5287624654266794,1.0271058754016027,0.258594381011909,-0.173096046706356,-0.0645513427807757,0.768694,0.781384,0.751448
0.3168315076748557,0.21450000000000008,0.388781,136.888,0.624,39.902,138.853,3.479850634053431,1.0143548010052013,0.261687425875549,-0.1758133346087,-0.0668142740545181,0.767032,0.780477,0.74978
0.3267323076559492,0.2212030000000001,0.395484,137.954,0.621,39.902,140.127,3.5117788582025966,1.0157516273540457,0.266271827360171,-0.178420711825076,-0.0679614558079036,0.764571,0.779892,0.750399
0.33663310763704274,0.2279060000000001,0.402187,137.741,0.621,39.902,139.278,3.4905017292366294,1.0111586237939318,0.270443421723498,-0.180893814419,-0.0690693704401808,0.762959,0.779419,0.749267
0.34653538468810197,0.23461000000000004,0.408891,137.741,0.61,40.394,140.976,3.49002327078279,1.0234861079852766,0.274190900921119,-0.183394581401413,-0.0703078743262004,0.761651,0.77865,0.748408
0.3564361846691954,0.241313,0.415594,137.954,0.617,40.394,140.127,3.4690052978165076,1.0157516273540457,0.277519621969129,-0.185690116548643,-0.0715456515259243,0.760614,0.777754,0.748706
0.36633698465028897,0.24801600000000001,0.422297,139.02,0.613,40.394,139.702,3.4584839332574147,1.0049057689541072,0.280965764492908,-0.187661632187163,-0.0732025398113368,0.758649,0.776799,0.748604
0.3762377846313826,0.2547190000000001,0.429,138.807,0.61,40.887,140.552,3.4375718443515053,1.0125714121045768,0.283691012713207,-0.189413951698444,-0.0747876698648385,0.757172,0.776279,0.748078
0.3861385846124761,0.2614220000000001,0.435703,137.527,0.624,41.38,138.853,3.3555582406959883,1.0096417430759053,0.284189057573078,-0.191093336729709,-0.0766468808006497,0.755653,0.775788,0.747352
0.39603938459356963,0.2681250000000001,0.442406,136.461,0.617,41.872,139.702,3.33640619029423,1.0237503755651798,0.284224816678071,-0.192311423128247,-0.0788790668796552,0.754993,0.77512,0.747546
0.40594018457466313,0.2748280000000001,0.449109,135.182,0.617,41.872,137.791,3.290767099732518,1.0192999067923245,0.283930692946973,-0.193036341628715,-0.0805713659407946,0.753752,0.774583,0.747533
0.41584098455575674,0.2815310000000002,0.455812,133.05,0.603,42.365,136.73,3.227428301664109,1.0276587748966552,0.284568906314539,-0.193298142333469,-0.0802909872144209,0.753074,0.774048,0.74755
0.425743261606816,0.28823500000000013,0.462516,127.933,0.599,42.365,136.093,3.212392304968724,1.063783386616432,0.28389652252007,-0.193224672444149,-0.0811335602620713,0.752335,0.77338,0.747313
0.43564406158790947,0.2949380000000001,0.469219,118.977,0.606,42.857,132.908,3.101197003990013,1.1170898577035897,0.280418591247184,-0.191921478462087,-0.0834780857831452,0.752542,0.773156,0.748226
0.44554486156900297,0.3016410000000001,0.475922,108.956,0.596,41.872,131.847,3.1488106610622855,1.2100939828921766,0.278741824010258,-0.189619420253893,-0.0887226436965727,0.752818,0.773619,0.748183
0.4554456615500965,0.3083440000000001,0.482625,98.295,0.606,42.857,129.511,3.021933406444688,1.3175746477440358,0.278292326443672,-0.188222038079206,-0.0923631490935765,0.753125,0.773555,0.749185
0.46534646153119,0.31504700000000013,0.489328,88.7,0.596,46.306,131.21,2.8335420895780246,1.4792559188275085,0.27615001599109,-0.186219702505208,-0.0959136741090003,0.751628,0.77319,0.750857
0.47524726151228364,0.3217500000000002,0.496031,78.892,0.592,50.739,131.21,2.585979227024577,1.6631597627135832,0.276959643730064,-0.184770705234937,-0.0984936389927283,0.750275,0.771906,0.752222
0.4851480614933772,0.3284530000000002,0.502734,69.724,0.599,54.68,129.299,2.3646488661302123,1.8544403648671905,0.277196441258983,-0.183298427492054,-0.10141618288472,0.749637,0.770412,0.753456
0.4950503385444364,0.33515700000000015,0.509438,62.9,0.592,57.143,129.936,2.273874315314212,2.0657551669316376,0.278100555114924,-0.181759406557727,-0.10443178042197,0.749927,0.770135,0.755324
0.50495113852553,0.34186000000000016,0.516141,57.357,0.603,58.621,127.6,2.1766943586769245,2.2246630751259655,0.279120227041585,-0.180307738443605,-0.106597503042462,0.749264,0.770308,0.758202
0.5148519385066235,0.3485630000000002,0.522844,52.453,0.599,58.621,126.751,2.162211494174443,2.416468076182487,0.278781103820811,-0.179691846981023,-0.109811532579022,0.749361,0.770947,0.759492
0.524752738487717,0.3552660000000002,0.529547,46.909,0.603,58.621,126.751,2.162211494174443,2.7020614381035624,0.285988336283164,-0.178292515770088,-0.111968260724645,0.749626,0.771824,0.761691
