cardiac cycle [%],t abs [s],t [s],LVP [mmHg],ECG [mV],LAD Flow [ml/s],AoP [mmHg],rad strain,circ strain,long strain,tissue vol ischemic [ml],tissue vol border [ml],tissue vol remote [ml]
0.18279699257769194,0.11395399999999994,0.509438,60.943,0.617,-2.941,63.975,0.0509428371164718,-0.110473002416594,-0.0619032683011832,0.894899,0.873134,1.022278
0.19354947376526124,0.12065699999999996,0.516141,62.36,0.617,-3.922,65.589,0.0636321312312858,-0.122665477297811,-0.0679677755852332,0.892992,0.872354,1.019503
0.20430195495283054,0.12735999999999997,0.522844,63.575,0.628,-3.922,67.204,0.0762611211413609,-0.133966410720872,-0.0715960791003251,0.887116,0.867718,1.016672
0.21505443614039985,0.134063,0.529547,64.588,0.621,-3.432,68.617,0.0871531215510111,-0.145072077703279,-0.0756165422815633,0.88313,0.864033,1.013997
0.22580691732796915,0.140766,0.53625,65.398,0.621,-2.941,69.424,0.0997920078721427,-0.155340428680338,-0.0783783670931398,0.883041,0.862854,1.010557
0.23655939851553845,0.14746900000000002,0.542953,66.208,0.621,-1.471,70.433,0.110817666174752,-0.163936768475189,-0.0804879615300388,0.881117,0.861348,1.008077
0.24731187970310775,0.15417200000000003,0.549656,66.815,0.617,0.0,71.442,0.119746697815056,-0.171343263794601,-0.0835912271298129,0.876149,0.860393,1.006243
0.2580643608906771,0.16087500000000005,0.556359,67.625,0.617,1.47,72.048,0.129786417265669,-0.177896892224682,-0.0853040321312193,0.875107,0.857816,1.003686
0.2688168420782462,0.16757799999999995,0.563062,68.03,0.603,2.451,72.653,0.14063808229064,-0.184235420551321,-0.0868537220742171,0.871525,0.855183,1.001327
0.27957092739548695,0.174282,0.569766,68.435,0.603,4.412,73.46,0.150338078462302,-0.189810051765576,-0.0885923933654904,0.86796,0.854709,0.998792
0.2903234085830563,0.180985,0.576469,68.84,0.578,5.392,73.662,0.159492826824185,-0.194486995574503,-0.0910374826777047,0.868865,0.854286,0.996284
0.30107588977062555,0.18768800000000002,0.583172,69.245,0.556,6.372,74.268,0.168043226646055,-0.198490157156487,-0.093859961193726,0.870682,0.849887,0.992963
0.3118283709581949,0.19439100000000004,0.589875,69.448,0.528,6.372,74.469,0.175670670797991,-0.201959400686759,-0.0957565781309841,0.864948,0.851699,0.992406
0.32258085214576415,0.20109400000000005,0.596578,69.65,0.499,6.863,74.671,0.183347846132351,-0.205342784535297,-0.0973329741734232,0.861915,0.850124,0.990594
0.3333333333333333,0.20779699999999995,0.603281,69.853,0.538,6.863,74.873,0.191869935611651,-0.209306088408544,-0.0984096042492829,0.857898,0.847729,0.988706
0.3440858145209026,0.21449999999999997,0.609984,69.853,0.585,7.353,74.873,0.197431720679315,-0.212279147385501,-0.10043662159975,0.855676,0.846118,0.986425
0.3548382957084719,0.22120299999999998,0.616687,70.055,0.646,7.353,75.075,0.203534266445469,-0.214801372453733,-0.102357525724822,0.855163,0.845823,0.984213
0.3655923810257127,0.22790700000000003,0.623391,70.055,0.685,7.353,75.277,0.209392238555617,-0.216424074838654,-0.104114593521491,0.853959,0.844312,0.982649
0.376344862213282,0.23461000000000004,0.630094,70.055,0.678,7.353,75.277,0.214130833353778,-0.217502337522759,-0.105714725719688,0.850556,0.842311,0.980707
0.3870973434008511,0.24131299999999994,0.636797,70.055,0.678,7.353,75.277,0.218589897821144,-0.218085552747213,-0.107282897633997,0.847869,0.841699,0.979738
0.39784982458842044,0.24801599999999996,0.6435,69.853,0.674,7.353,75.075,0.221131256236656,-0.218722676008551,-0.108472216110138,0.845972,0.840631,0.978472
0.4086023057759897,0.254719,0.650203,69.65,0.674,7.353,74.873,0.223024944764782,-0.218209413407398,-0.109675625234334,0.844036,0.840278,0.977068
0.41935478696355905,0.261422,0.656906,69.448,0.674,7.843,75.277,0.224399270508286,-0.217111441709222,-0.111088998661455,0.841718,0.838303,0.975972
0.4301072681511283,0.268125,0.663609,69.043,0.667,7.353,74.469,0.221977212488463,-0.214784745757137,-0.11390320869031,0.841878,0.838065,0.975328
0.44085974933869765,0.274828,0.670312,68.84,0.674,7.353,74.268,0.2182345254512,-0.212098393809921,-0.11531246183185,0.840274,0.838469,0.975495
0.45161383465593824,0.28153199999999995,0.677016,68.233,0.667,7.353,74.268,0.213317436516917,-0.209428757267803,-0.117313255888555,0.839291,0.838374,0.974299
0.4623663158435075,0.28823499999999996,0.683719,67.828,0.667,7.843,73.864,0.209663721261021,-0.206622347335011,-0.118884375189253,0.836521,0.835952,0.973525
0.47311879703107684,0.294938,0.690422,67.423,0.671,7.353,73.46,0.205737132255431,-0.205405278847158,-0.121394879010746,0.83376,0.835743,0.974221
0.4838712782186461,0.301641,0.697125,66.613,0.663,7.843,73.057,0.20284745738352,-0.204509935109917,-0.123271145449052,0.83142,0.834497,0.973349
0.49462375940621545,0.308344,0.703828,65.803,0.671,7.353,72.451,0.202083662533695,-0.204094409887144,-0.125133011615801,0.83025,0.832442,0.973211
0.5053762405937847,0.315047,0.710531,64.79,0.663,7.843,71.442,0.202209777701256,-0.20300808589059,-0.127322446560604,0.827576,0.83145,0.973374
0.516128721781354,0.32175000000000004,0.717234,63.373,0.663,7.843,70.635,0.202340245546852,-0.201569860682462,-0.129001749641263,0.826551,0.832431,0.973773
0.5268828070985946,0.32845399999999997,0.723938,61.55,0.667,7.353,69.424,0.202123276626131,-0.200238381323122,-0.130138773664867,0.82562,0.832394,0.973075
0.5376352882861639,0.335157,0.730641,59.323,0.656,7.353,67.809,0.201519533356805,-0.198655703496595,-0.131185255612278,0.823154,0.831605,0.973222
0.5483877694737332,0.34186,0.737344,56.69,0.667,7.353,65.993,0.2005828315466,-0.196857157491808,-0.132041477170845,0.822091,0.831353,0.97242
0.5591402506613026,0.348563,0.744047,53.855,0.663,7.353,63.571,0.199705808883058,-0.194295740410599,-0.132987272747387,0.821765,0.831275,0.970972
0.5698927318488719,0.355266,0.75075,49.603,0.66,6.863,62.966,0.196282765864934,-0.190528639091927,-0.133724710370689,0.823015,0.831723,0.968885
0.5806452130364411,0.36196900000000004,0.757453,44.743,0.656,6.372,65.993,0.192575094485409,-0.185371974519535,-0.133738719431976,0.824845,0.831754,0.966784
0.5913976942240102,0.36867199999999994,0.764156,40.895,0.653,6.372,66.195,0.195221543433938,-0.178238145498475,-0.1300082687049,0.82259,0.832212,0.966034
0.6021501754115796,0.37537499999999996,0.770859,37.25,0.66,6.863,65.589,0.192371739996643,-0.169328034707207,-0.125063850193157,0.822104,0.831611,0.966156
0.6129026565991489,0.382078,0.777562,33.808,0.653,8.333,65.388,0.178992927253397,-0.158345194696313,-0.118704178859252,0.819172,0.828641,0.964688
0.6236567419163896,0.388782,0.784266,30.77,0.653,9.804,65.388,0.162427003128964,-0.146053051395883,-0.113019335455449,0.817961,0.830992,0.964475
0.634409223103959,0.39548500000000003,0.790969,27.935,0.653,10.784,65.186,0.145038357397017,-0.131117694754338,-0.10135512113586,0.816609,0.831259,0.963783
0.6451617042915283,0.40218800000000005,0.797672,25.303,0.646,12.255,65.186,0.126354893024238,-0.115090432394537,-0.0859051916293193,0.816254,0.830355,0.963327
0.6559141854790974,0.40889099999999995,0.804375,22.873,0.653,13.235,65.186,0.102538241572355,-0.0988772128539476,-0.0704497127955122,0.815112,0.831119,0.962951
0.6666666666666667,0.41559399999999996,0.811078,20.24,0.649,14.706,65.186,0.0766804458347721,-0.0828680940343867,-0.0551181470429927,0.814151,0.830208,0.962725
0.677419147854236,0.422297,0.817781,18.418,0.656,15.686,65.186,0.0586567023363186,-0.0673345785448757,-0.0421506249812596,0.814417,0.83169,0.962542
0.6881716290418053,0.429,0.824484,16.19,0.653,16.666,64.984,0.0455329046336101,-0.0535711891816696,-0.0308901936562771,0.811921,0.831783,0.962907
0.6989241102293746,0.435703,0.831187,14.368,0.635,17.647,64.782,0.0342307780488941,-0.041956848419416,-0.0235462159272895,0.811234,0.832029,0.963163
0.7096781955466154,0.44240700000000005,0.837891,12.748,0.649,18.137,64.782,0.0262165758832096,-0.0338439497623395,-0.0178599826745058,0.80975,0.832282,0.964097
0.7204306767341845,0.44910999999999995,0.844594,11.533,0.642,19.117,64.782,0.021632238893918,-0.0291313825742615,-0.0152904577836878,0.808896,0.833971,0.965985
0.7311831579217538,0.45581299999999997,0.851297,10.52,0.646,19.608,64.58,0.019496772836137,-0.0260013779764814,-0.0154280367959768,0.808578,0.835877,0.968513
0.7419356391093231,0.462516,0.858,9.71,0.649,20.098,64.379,0.0197884906723084,-0.024185072419017,-0.0166953820124049,0.812196,0.837816,0.972912
0.7526881202968924,0.469219,0.864703,8.9,0.653,20.098,64.177,0.0202453683846803,-0.0232787938947203,-0.0172282419324361,0.812852,0.841891,0.97791
0.7634406014844617,0.475922,0.871406,8.293,0.66,20.588,64.177,0.0203455200200905,-0.0227670820910275,-0.017860749692194,0.815375,0.846415,0.985315
0.774193082672031,0.482625,0.878109,7.888,0.667,20.588,63.975,0.0196936850105547,-0.0219830037603532,-0.0179395780718568,0.819079,0.854281,0.99462
0.7849455638596003,0.48932800000000004,0.884812,7.483,0.717,21.078,63.571,0.018343717629449,-0.0211168913423949,-0.0174812981752967,0.825374,0.863995,1.00528
0.7956996491768409,0.496032,0.891516,7.28,0.746,20.588,63.369,0.0183211551624554,-0.0198595748833287,-0.0160659432958304,0.833556,0.874576,1.015761
0.8064521303644101,0.5027349999999999,0.898219,7.078,0.756,21.078,63.168,0.0165404518165843,-0.0182198899698848,-0.0148722926488831,0.840393,0.882976,1.023623
0.8172046115519794,0.509438,0.904922,6.673,0.735,20.588,62.764,0.0143548193151143,-0.0163978684816595,-0.0134784658133151,0.845674,0.887974,1.031466
0.8279570927395488,0.516141,0.911625,6.875,0.663,20.588,62.562,0.0132830557827901,-0.0152290426734471,-0.0110907597120859,0.857993,0.889729,1.037847
0.8387095739271181,0.522844,0.918328,6.47,0.624,20.098,62.36,0.0112564951802459,-0.0133951688478887,-0.00858881179128123,0.86777,0.894027,1.045219
0.8494620551146873,0.529547,0.925031,6.47,0.61,20.098,61.957,0.0084804589415453,-0.0104075142791366,-0.00545476459066777,0.879434,0.89817,1.051433
0.8602145363022565,0.5362499999999999,0.931734,6.875,0.61,19.608,61.553,0.00514105248353394,-0.00609878610438173,-0.00289004724724064,0.889425,0.903093,1.056282
0.8709670174898257,0.5429529999999999,0.938437,6.875,0.621,19.117,61.351,0.000580697670602315,-0.00013564543681748,0.000133869659886838,0.895969,0.906289,1.061925
0.8817211028070665,0.549657,0.945141,7.28,0.621,18.627,61.15,-0.00642560201857927,0.00756465959044687,0.00280527751509311,0.901907,0.909323,1.065806
0.8924735839946358,0.55636,0.951844,7.685,0.621,18.137,60.948,-0.0148821144332672,0.0169681432593078,0.0045195327128176,0.90709,0.911628,1.068462
0.9032260651822052,0.563063,0.958547,8.09,0.613,18.137,60.544,-0.0241464889763325,0.0245825518029661,0.0047898100679535,0.907124,0.917251,1.073324
0.9139785463697745,0.569766,0.96525,8.495,0.613,17.647,60.342,-0.0323853921819162,0.0299575114378046,0.00489192844729316,0.909567,0.914154,1.072297
0.9247310275573436,0.5764689999999999,0.971953,9.103,0.628,17.157,59.939,-0.0369476874149192,0.0319901011157331,0.0023407694910561,0.909242,0.914611,1.073353
0.9354835087449129,0.5831719999999999,0.978656,9.305,0.624,16.666,59.535,-0.0411153701361141,0.0314802247410151,-0.00122136265524623,0.911274,0.91567,1.072776
0.9462359899324821,0.5898749999999999,0.985359,9.71,0.628,16.176,59.131,-0.0489785770862832,0.0290256116446832,-0.00246445862951353,0.911827,0.915118,1.073866
0.9569884711200515,0.5965779999999999,0.992062,9.913,0.635,15.686,58.93,-0.0532249234525956,0.0217593571936032,-0.0056458460822854,0.912793,0.915149,1.074092
0.9677425564372922,0.603282,0.998766,10.115,0.621,15.196,58.324,-0.0555605954141283,0.013634886029616,-0.00970539038555754,0.91219,0.915855,1.076055
0.9784950376248613,0.6099849999999999,1.005469,10.115,0.456,14.706,58.122,-0.0559959353470955,0.00552343323381398,-0.0117937109183328,0.915303,0.916652,1.075913
0.9892475188124309,0.616688,1.012172,10.318,0.335,14.215,57.719,-0.0475200978563364,-0.00786218517299098,-0.0145629133984463,0.916254,0.916702,1.076294
1.0,0.6233909999999999,1.018875,10.723,0.649,13.725,57.517,-0.0387111395053953,-0.0214423191265863,-0.0193445802156264,0.916785,0.917331,1.074998
