cardiac cycle [%],t abs [s],t [s],ECG [mV],AoP [mmHg],LVP [mmHg],LAD Flow [ml/s],rad strain,circ strain,long strain,tissue vol ischemic [ml],tissue vol border [ml],tissue vol remote [ml]
0.0,0.0,0.609984,-0.479,45.63,22.505,5.419,0.0,0.0,0.0,0.598304,0.723902,0.911253
0.009523633615030976,0.0067030000000000145,0.616687,0.663,45.416,25.053,5.419,0.00155722421016149,-0.00254786516677356,0.000327835707290595,0.597997,0.724853,0.908605
0.01904868803173513,0.013407000000000058,0.623391,0.628,45.416,28.025,4.926,0.00310777778205409,-0.00452678874272704,0.00107549300831751,0.597999,0.724359,0.905056
0.028572321646766104,0.020110000000000072,0.630094,0.653,45.203,31.847,5.419,0.00425572594571456,-0.00756738785240232,0.00251794014998888,0.597784,0.7221,0.898181
0.038095955261796925,0.026812999999999976,0.636797,0.692,46.056,37.579,5.912,0.00425945385510181,-0.00834614123271099,0.00455737109286739,0.598595,0.716931,0.887337
0.0476195888768279,0.03351599999999999,0.6435,0.699,49.254,44.798,7.389,0.00393963336152248,-0.00784006019505843,0.0068370603624024,0.596709,0.716678,0.887032
0.057143222491858874,0.040219000000000005,0.650203,0.717,51.813,51.38,8.375,0.0028770431156715,-0.00817254535741318,0.00940883240723923,0.594846,0.715978,0.883764
0.06666685610688985,0.04692200000000002,0.656906,0.717,55.864,56.475,9.36,0.00060402883336119,-0.00878744188901904,0.0112352931855971,0.594217,0.717042,0.881519
0.07619048972192083,0.053625000000000034,0.663609,0.706,60.129,61.146,10.838,0.00072902364762858,-0.0105183191487364,0.0122970321878028,0.593354,0.718072,0.878842
0.0857141233369518,0.06032800000000005,0.670312,0.721,63.114,64.543,11.33,0.000693826382912028,-0.0140001854802164,0.0129561308618844,0.593149,0.718308,0.876811
0.0952391777536558,0.06703199999999998,0.677016,0.696,65.886,67.728,12.316,-0.000110660062010732,-0.0159557260256892,0.01400823148241,0.593568,0.717958,0.874694
0.10476281136868677,0.073735,0.683719,0.699,68.018,69.639,11.823,0.000312581801138332,-0.0190549137438697,0.0150490748825289,0.588651,0.714693,0.870657
0.11428644498371775,0.08043800000000001,0.690422,0.681,69.937,71.337,11.823,0.0010143406884493,-0.0226039193363952,0.0152378711620949,0.587546,0.711372,0.867254
0.12381007859874872,0.08714100000000002,0.697125,0.674,71.003,72.399,11.823,0.00246181401219296,-0.0265068554001786,0.0154741530976584,0.589289,0.714302,0.864491
0.1333337122137797,0.09384400000000004,0.703828,0.678,71.429,72.611,11.823,0.00546053707597947,-0.0301261412176113,0.015332846214198,0.587308,0.71395,0.862916
0.14285734582881068,0.10054700000000005,0.710531,0.656,72.282,73.248,12.316,0.00904985971526881,-0.0346438408117028,0.0152819516828595,0.585463,0.71343,0.859035
0.15238097944384166,0.10725000000000007,0.717234,0.674,72.495,73.46,12.316,0.0113216439740639,-0.0396837050823463,0.0152642291172984,0.582562,0.712349,0.856483
0.16190603386054564,0.113954,0.723938,0.663,72.922,73.673,12.808,0.0138419345023707,-0.0444885063358773,0.0148689059441097,0.580937,0.711756,0.854443
0.1714296674755766,0.12065700000000001,0.730641,0.66,73.135,73.673,12.808,0.0171866271771251,-0.0491605637818485,0.0139419429711132,0.579855,0.711198,0.851124
0.18095330109060762,0.12736000000000003,0.737344,0.667,73.348,73.46,12.808,0.0200851896030537,-0.0539545974308477,0.0140401430285682,0.57783,0.711469,0.849864
0.1904769347056386,0.13406300000000004,0.744047,0.646,73.775,73.673,12.808,0.0222579366943927,-0.0584759716525228,0.0143246679576188,0.575871,0.710565,0.847192
0.20000056832066956,0.14076600000000006,0.75075,0.656,73.988,73.673,12.808,0.0239508882921019,-0.0626432977221885,0.0146165611232829,0.574132,0.710215,0.844574
0.20952420193570054,0.14746900000000007,0.757453,0.638,74.414,73.885,12.808,0.0263509869690727,-0.0668329034359071,0.0142363128473539,0.572153,0.709666,0.842484
0.21904783555073135,0.15417199999999998,0.764156,0.635,74.414,73.885,12.808,0.0288942463308738,-0.0718908587462636,0.0127655127913172,0.570265,0.709182,0.841018
0.22857146916576232,0.160875,0.770859,0.642,74.414,73.673,13.301,0.0315807281771254,-0.076743576087972,0.0134890795761439,0.568575,0.708843,0.840048
0.2380951027807933,0.167578,0.777562,0.621,74.628,73.673,13.301,0.0341678176395279,-0.0814873271895784,0.0138278966696699,0.563862,0.70967,0.838719
0.24762015719749744,0.17428200000000005,0.784266,0.635,74.841,73.673,13.301,0.0366177052393551,-0.0850697523459852,0.0133009616572754,0.56552,0.70777,0.837602
0.2571437908125284,0.18098500000000006,0.790969,0.628,75.054,73.673,13.793,0.0389769963930615,-0.0875371111358162,0.0123437435246701,0.560913,0.7091,0.836357
0.2666674244275594,0.18768800000000008,0.797672,0.635,74.628,73.248,13.301,0.0413392841877021,-0.0904891720164735,0.012551184439365,0.559069,0.709503,0.836095
