cardiac cycle [%],t abs [s],t [s],LVP [mmHg],ECG [mV],LAD Flow [ml/s],AoP [mmHg],rad strain,circ strain,long strain,tissue vol ischemic [ml],tissue vol border [ml],tissue vol remote [ml],Unnamed: 13
0.2289165288662018,0.12736000000000003,0.690422,63.54,0.624,19.705,67.303,0.0365744763346476,-0.0664198205686369,-0.0277599578119525,0.981647,1.104674,0.861209,
0.24096448342799637,0.13406300000000004,0.697125,63.114,0.624,19.705,67.516,0.0485689979069956,-0.0733459261242741,-0.0247533936834915,0.975742,1.097977,0.859665,
0.2530124379897909,0.14076600000000006,0.703828,63.114,0.628,19.705,67.94,0.0581438866113762,-0.080076705555933,-0.0280042227399219,0.97275,1.092151,0.8571,
0.2650603925515855,0.14746900000000007,0.710531,62.687,0.621,19.212,67.94,0.0669307689290355,-0.0867163835022708,-0.0318229169010847,0.966907,1.084805,0.856167,
0.27710834711338,0.1541720000000001,0.717234,61.834,0.624,19.212,67.94,0.0751606366060185,-0.09321764014776,-0.034508903323701,0.964772,1.081012,0.854363,
0.28915809907254303,0.16087600000000002,0.723938,61.408,0.624,18.72,67.303,0.0832078672826394,-0.0988495883602595,-0.0346854992930852,0.959784,1.076679,0.852069,
0.30120605363433756,0.16757900000000003,0.730641,60.981,0.631,18.227,67.091,0.0930131522079174,-0.104072850548785,-0.0294528413241489,0.953305,1.071522,0.851205,
0.3132540081961321,0.17428200000000005,0.737344,60.768,0.628,17.734,67.303,0.100341556264416,-0.108919508884727,-0.0272237060722016,0.950136,1.066678,0.848594,
0.32530196275792667,0.18098500000000006,0.744047,60.342,0.596,18.227,66.879,0.106463859759075,-0.113856241168084,-0.0253974988892815,0.948254,1.061384,0.84754,
0.3373499173197212,0.18768800000000008,0.75075,60.129,0.553,17.242,66.666,0.112258878839544,-0.117754408166696,-0.0240286687194224,0.942568,1.05708,0.846264,
0.3493978718815158,0.1943910000000001,0.757453,59.702,0.506,17.734,66.029,0.117998411997793,-0.121536767286012,-0.0233362858284539,0.938811,1.054505,0.844745,
0.3614458264433101,0.201094,0.764156,59.276,0.521,17.242,66.029,0.123564031019047,-0.124800929261321,-0.0227294728782258,0.936139,1.0512,0.843944,
0.37349378100510466,0.207797,0.770859,59.276,0.563,16.749,65.817,0.130917915190546,-0.128331560836306,-0.0213998703207086,0.932841,1.046931,0.843031,
0.3855417355668992,0.21450000000000002,0.777562,58.636,0.592,16.749,65.18,0.137102012301154,-0.131172806317929,-0.0200749006817867,0.92963,1.04237,0.841196,
0.3975914875260624,0.22120400000000007,0.784266,57.996,0.635,15.764,64.755,0.143403583411149,-0.134069464352209,-0.0184200124051661,0.928129,1.039856,0.840254,
0.40963944208785696,0.22790700000000008,0.790969,56.93,0.635,16.256,63.906,0.148727957824084,-0.135848608313996,-0.0163003096982814,0.924967,1.037308,0.838413,
0.4216873966496515,0.2346100000000001,0.797672,56.291,0.642,15.271,63.482,0.153744843907678,-0.137838619727286,-0.0151573248017674,0.924304,1.036735,0.837355,
0.43373535121144585,0.241313,0.804375,55.438,0.646,15.764,63.057,0.157900513887139,-0.139743097806454,-0.0146600244998769,0.921362,1.034073,0.836905,
0.4457833057732404,0.24801600000000001,0.811078,54.372,0.646,14.286,62.208,0.162322208179845,-0.141367937909977,-0.0142160943055435,0.919576,1.033215,0.836561,
0.45783126033503496,0.25471900000000003,0.817781,53.092,0.646,13.301,61.358,0.167350796775892,-0.143086062754932,-0.0140311914320061,0.920475,1.032322,0.835147,
0.4698792148968295,0.26142200000000004,0.824484,51.387,0.638,12.316,59.872,0.172120046059223,-0.144548758246981,-0.0140102938677802,0.920564,1.032419,0.834819,
0.48192716945862407,0.26812500000000006,0.831187,50.107,0.649,10.838,59.023,0.175235629017375,-0.146008902098003,-0.0143455276705857,0.920455,1.033195,0.834866,
0.49397692141778726,0.2748290000000001,0.837891,48.402,0.646,10.838,57.749,0.178463193259679,-0.14745241896978,-0.0148196885550232,0.920579,1.033618,0.834898,
0.5060248759795816,0.281532,0.844594,46.056,0.642,9.36,56.263,0.181826162759092,-0.148794004601497,-0.0159882562689147,0.921596,1.035027,0.835382,
0.5180728305413762,0.288235,0.851297,43.284,0.649,8.375,54.777,0.18544021690387,-0.149833607354033,-0.0180936930201019,0.923148,1.036275,0.835394,
0.5301207851031707,0.29493800000000003,0.858,39.873,0.642,5.912,52.654,0.188499274460011,-0.150354055260901,-0.0211242357923951,0.92454,1.036185,0.835805,
0.5421687396649653,0.30164100000000005,0.864703,36.035,0.649,3.449,50.743,0.191248734416059,-0.150564124435697,-0.0241994268993078,0.927332,1.039314,0.837841,
0.5542166942267598,0.30834400000000006,0.871406,31.557,0.653,0.0,48.407,0.194123412484438,-0.150552440150405,-0.0275850512124051,0.928338,1.040178,0.84056,
0.5662646487885543,0.3150470000000001,0.878109,26.44,0.646,-2.955,45.435,0.195487410419944,-0.150240169446285,-0.0316380303641972,0.929771,1.042016,0.842698,
0.5783126033503488,0.3217500000000001,0.884812,43.924,0.66,-2.955,43.099,0.197824824529322,-0.149975542020157,-0.0352129592886665,0.93383,1.043515,0.843014,3.782460867735467
0.5903623553095119,0.328454,0.891516,40.512,0.649,7.389,42.675,0.201617431553947,-0.150581937498522,-0.0384955697238435,0.937157,1.042478,0.843689,3.701598226521711
0.6024103098713065,0.33515700000000004,0.898219,33.476,0.649,25.616,46.709,0.206063568804751,-0.151098434405166,-0.0413144108676843,0.935698,1.040427,0.844409,3.5108287641706277
0.614458264433101,0.34186000000000005,0.904922,29.425,0.653,28.079,48.195,0.21002100246435,-0.151789388940727,-0.0433899657400061,0.93588,1.037619,0.844389,3.3818446531463406
0.6265062189948956,0.34856300000000007,0.911625,24.521,0.649,27.587,48.407,0.213111643589581,-0.152821293027366,-0.045978203209742,0.938586,1.037009,0.844149,3.1995298932706633
0.6385541735566901,0.3552660000000001,0.918328,19.83,0.656,26.601,48.62,0.215886667168983,-0.153595487603424,-0.048066127303218,0.940321,1.036017,0.843827,2.9871959425317045
0.6506021281184846,0.3619690000000001,0.925031,13.22,0.649,25.616,47.77,0.215484422324883,-0.153854787518211,-0.0513073540672938,0.940007,1.035086,0.842921,2.5817308344235403
0.662650082680279,0.368672,0.931734,7.676,0.66,26.601,47.558,0.214677184587722,-0.154595755435601,-0.0537035026824324,0.941467,1.034226,0.843807,2.0380985781454535
0.6746980372420736,0.375375,0.938437,4.691,0.653,26.109,47.346,0.212890480412464,-0.155578513917483,-0.0553438037416421,0.943786,1.033523,0.844916,1.545645779346321
0.6867477892012368,0.38207900000000006,0.945141,3.412,0.653,25.123,47.133,0.210913008006894,-0.156199659850474,-0.0555629124020484,0.944176,1.034826,0.84746,1.2272986296294326
0.6987957437630313,0.38878200000000007,0.951844,2.772,0.66,24.631,47.346,0.207859654019949,-0.15590059792202,-0.0547896099630006,0.947234,1.039706,0.850297,1.0195690813276568
0.7108436983248259,0.3954850000000001,0.958547,2.346,0.656,25.123,47.346,0.20193563983373,-0.154337557322092,-0.0530076098216568,0.951985,1.046805,0.853952,0.8527117502312838
0.7228916528866204,0.4021880000000001,0.96525,2.133,0.667,25.616,47.346,0.191851553936613,-0.150446450190401,-0.0515552567632995,0.955575,1.052681,0.858417,0.7575294394892135
0.7349396074484148,0.408891,0.971953,1.92,0.667,25.123,47.133,0.176957459522627,-0.144842103345395,-0.0499943303236224,0.962962,1.068785,0.863526,0.6523251860396901
0.7469875620102093,0.415594,0.978656,1.493,0.713,25.616,46.709,0.156166684595997,-0.136594169897283,-0.0525913275219567,0.968495,1.082245,0.867421,0.4007875185570534
0.7590355165720039,0.42229700000000003,0.985359,1.493,0.753,27.094,46.496,0.132501061543999,-0.125525729363578,-0.0499593006138676,0.977888,1.097535,0.869301,0.4007875185570534
0.7710834711337984,0.42900000000000005,0.992062,1.493,0.799,26.601,46.496,0.11364263676627,-0.112970168773709,-0.04198240671665,0.988651,1.112781,0.871564,0.4007875185570534
0.7831332230929616,0.4357040000000001,0.998766,1.706,0.828,26.109,46.709,0.0863857345286007,-0.0978906139871816,-0.029409762613988,0.996473,1.129305,0.872962,0.5341514490694873
0.7951811776547559,0.442407,1.005469,1.92,0.81,26.601,46.496,0.0667831048562053,-0.0836260229664109,-0.0237957720437262,1.018273,1.145115,0.874541,0.6523251860396901
0.8072291322165507,0.4491100000000001,1.012172,1.92,0.696,26.601,46.284,0.0467453266004975,-0.0717701753885135,-0.0240414185400071,1.032278,1.155523,0.879333,0.6523251860396901
0.8192770867783451,0.455813,1.018875,2.346,0.61,27.094,46.496,0.0322107759167879,-0.0548097148179917,-0.0197449577260527,1.046505,1.165398,0.883488,0.8527117502312838
0.8313250413401398,0.46251600000000015,1.025578,2.772,0.592,27.587,46.496,0.0245535444431966,-0.043574747044494,-0.0137986651836168,1.051993,1.174182,0.887979,1.0195690813276568
0.8433729959019342,0.46921900000000005,1.032281,3.412,0.613,28.572,46.709,0.0204351614168683,-0.0351678167547474,-0.00739024379900422,1.057811,1.182941,0.885523,1.2272986296294326
0.8554209504637285,0.47592199999999996,1.038984,4.052,0.617,28.079,46.921,0.017543411965655,-0.027633952968731,-0.000974956903689265,1.060957,1.191684,0.887207,1.3992105863864368
0.8674689050255232,0.4826250000000001,1.045687,4.265,0.617,28.079,46.709,0.0156783788051704,-0.0213153004592093,0.00113963009677695,1.068348,1.196046,0.891597,1.4504421809436423
0.8795186569846865,0.4893290000000001,1.052391,5.331,0.628,28.572,46.921,0.00934807368090538,-0.0164814946809776,-3.09322750541021e-05,1.072772,1.196777,0.893282,1.673538837840624
0.8915666115464808,0.49603200000000003,1.059094,5.971,0.621,26.601,46.921,0.00604317059237955,-0.0122263491080742,0.00309962498762882,1.077629,1.197798,0.89746,1.7869144175648555
0.9036145661082755,0.5027350000000002,1.065797,6.824,0.631,27.094,47.133,0.00482862361336295,-0.00751909705275289,0.00495306577666142,1.082898,1.198915,0.898695,1.920445810189378
0.9156625206700699,0.5094380000000001,1.0725,7.463,0.628,26.601,46.921,0.00345957861245424,-0.00473453329919878,0.00439807673743595,1.083554,1.199991,0.903567,2.0099574781492504
0.9277104752318642,0.516141,1.079203,7.89,0.635,25.616,46.496,0.00283844964584022,-0.00233002750700442,0.00347686961830701,1.084854,1.202091,0.905201,2.065596134857783
0.939758429793659,0.5228440000000001,1.085906,8.316,0.638,25.616,46.496,0.00200279243194297,-0.000386997947096059,0.00431172546279462,1.082778,1.201836,0.907679,2.118181369995767
0.9518063843554534,0.529547,1.092609,8.529,0.631,25.123,46.072,2.00952255292296e-05,0.000200005882014557,0.00276975419008717,1.080143,1.202686,0.90824,2.1434721213369725
0.9638543389172481,0.5362500000000001,1.099312,8.529,0.524,25.123,46.284,0.000220007639013365,0.000261787115640528,0.00378291784537068,1.076354,1.203344,0.908717,2.1434721213369725
0.9759040908764113,0.5429540000000002,1.106016,8.316,0.492,24.138,45.647,-0.00037650853162743,4.38694275037411e-05,0.00258059954804428,1.072602,1.202977,0.909706,2.118181369995767
0.9879520454382057,0.5496570000000001,1.112719,8.103,1.003,23.153,45.223,-0.00181665678650789,0.000121170888401604,-0.000355238262523216,1.069631,1.204597,0.909546,2.092234363478588
1.0,0.55636,1.119422,8.743,1.406,23.646,45.01,-0.00474211434038954,-0.000667714617032295,-0.00316394822330243,1.061062,1.204053,0.907867,2.168253380198754
