cardiac cycle [%],t abs [s],t [s],LVP [mmHg],ECG [mV],LAD Flow [ml/s],AoP [mmHg],rad strain,circ strain,long strain,tissue vol ischemic [ml],tissue vol border [ml],tissue vol remote [ml]
0.0,0.0,0.529547,14.286,0.66,25.249,,0.0,0.0,0.0,1.016408,0.936963,1.312483
0.010100827445076866,0.0067030000000000145,0.53625,15.307,0.374,24.754,,0.00310387437869398,-0.00201574794263974,-0.00159886792009462,1.01387,0.932308,1.309141
0.02020165489015373,0.013406000000000029,0.542953,17.348,0.456,24.754,,0.00418105871687064,-0.00324054322984678,-0.00355188713551932,1.01206,0.924709,1.300718
0.030302482335230595,0.020109000000000044,0.549656,20.001,0.781,24.754,,0.00389773728892917,-0.00360353720511096,-0.00517694708142359,1.007988,0.92018,1.30223
0.04040330978030746,0.026812000000000058,0.556359,23.47,0.478,24.258,,0.0031628568408195,-0.00305963810435835,-0.00617304886658651,1.00858,0.919698,1.30428
0.05050413722538416,0.03351499999999996,0.563062,27.756,0.86,24.258,,0.00297792355940827,-0.00100421629182248,-0.00560594894979859,1.010171,0.918205,1.30305
0.06060647158191043,0.040219000000000005,0.569766,32.246,0.631,23.763,,0.00163099541773035,0.00157750382178815,-0.00543429480927895,1.011069,0.914772,1.301214
0.07070729902698729,0.04692200000000002,0.576469,36.736,0.656,22.773,,0.000649702738480146,0.00262807794801626,-0.0054220698615346,1.012381,0.913502,1.299522
0.08080812647206416,0.053625000000000034,0.583172,41.838,0.849,21.288,,0.000443478195650163,0.00281363865080251,-0.00608040448285258,1.01165,0.913217,1.27919
0.09090895391714103,0.06032800000000005,0.589875,46.94,0.51,19.308,,0.00132027187531941,0.00357831331709747,-0.00641978710620331,1.012332,0.912428,1.297591
0.10100978136221789,0.06703100000000006,0.596578,52.042,0.881,17.328,,0.00105413458941882,0.00382944652294931,-0.00756741713046344,1.014131,0.912833,1.29707
0.11111060880729459,0.07373399999999997,0.603281,56.123,0.613,14.357,,0.00114716268762214,0.00261991539011394,-0.00931710353850173,1.01222,0.912008,1.295312
0.12121143625237145,0.08043699999999998,0.609984,59.797,0.66,11.882,,0.00232042271197334,0.000772762184788106,-0.0112586720490944,1.011301,0.911029,1.295097
0.1313122636974483,0.08714,0.616687,62.45,0.856,9.407,,0.00428638462671323,-0.00104581716510398,-0.0134634416395944,1.009619,0.911339,1.294696
0.14141459805397458,0.09384400000000004,0.623391,64.695,0.538,6.932,,0.00643292425677584,-0.00281415638985731,-0.0156721850824483,1.00949,0.911888,1.293514
0.15151542549905145,0.10054700000000005,0.630094,66.327,0.878,5.942,,0.008534460160429,-0.00593535302070955,-0.0179580122666063,1.006846,0.909902,1.293275
0.16161625294412815,0.10724999999999996,0.636797,67.756,0.656,5.447,,0.0113681219639326,-0.00930737179881766,-0.0200675015817228,1.004037,0.909925,1.293239
0.17171708038920502,0.11395299999999997,0.6435,68.98,0.724,4.952,,0.0144153213211646,-0.0145624716911551,-0.0224801793629185,1.002353,0.909315,1.291749
0.1818179078342819,0.12065599999999999,0.650203,69.797,0.846,5.447,,0.0174904709664364,-0.0199888824353808,-0.025234224789655,1.001052,0.910016,1.291947
0.19191873527935874,0.127359,0.656906,70.409,0.538,6.437,,0.020792422332689,-0.0250899130118342,-0.0267352300892958,1.00029,0.908876,1.291921
0.2020195627244356,0.13406200000000001,0.663609,71.021,0.917,7.922,,0.0225335146655037,-0.0303422972870353,-0.0293682870411839,0.997898,0.908942,1.289786
0.21212039016951248,0.14076500000000003,0.670312,71.634,0.61,8.912,,0.0242435574958293,-0.0354844572352539,-0.0321237841578097,0.991514,0.911563,1.288762
0.22222272452603858,0.14746899999999996,0.677016,72.042,0.692,9.902,,0.0262445052482673,-0.0411357646278287,-0.0353875158426425,0.989654,0.906335,1.289265
0.23232355197111546,0.15417199999999998,0.683719,72.45,0.838,10.892,,0.0285064689649018,-0.0463948110653269,-0.0382391668696992,0.987155,0.905059,1.286128
0.2424243794161923,0.160875,0.690422,72.858,0.542,11.882,,0.031944603949661,-0.0511124899637164,-0.0424204733435192,0.98415,0.904014,1.284526
0.25252520686126917,0.167578,0.697125,73.266,0.881,12.872,,0.0343340204195757,-0.0556158189354609,-0.0445374819823078,0.980796,0.9027,1.284794
0.262626034306346,0.17428100000000002,0.703828,73.674,0.628,13.367,,0.0372483209351311,-0.0593181901983241,-0.0457507496349904,0.977979,0.901987,1.282105
0.2727268617514229,0.18098400000000003,0.710531,74.083,0.728,13.862,,0.039980032470559,-0.0637295408070145,-0.046691692249169,0.974319,0.900456,1.281307
0.28282768919649975,0.18768700000000005,0.717234,74.695,0.842,14.357,,0.0411548224268382,-0.0685910983726877,-0.049055719689518,0.972576,0.899475,1.280972
0.2929300235530259,0.19439099999999998,0.723938,75.511,0.563,14.853,,0.0424218306626143,-0.0730830977392175,-0.051540098954379,0.969826,0.898463,1.278866
0.30303085099810273,0.201094,0.730641,75.919,0.917,15.348,,0.0450504663182892,-0.0772136298032935,-0.0528541220765842,0.966934,0.896811,1.276394
0.31313167844317963,0.207797,0.737344,76.531,0.621,15.348,,0.048205489294296,-0.0800795786117907,-0.0548492758918865,0.964736,0.895938,1.275976
0.32323250588825647,0.21450000000000002,0.744047,77.144,0.76,15.843,,0.0513468044252396,-0.0830434202977638,-0.0568669762863187,0.963801,0.895739,1.274989
0.3333333333333333,0.22120300000000004,0.75075,77.552,0.853,16.338,,0.0540968618182376,-0.0858356430776808,-0.0585398089088932,0.96084,0.894987,1.273563
