cardiac cycle [%],t abs [s],t [s],LVP [mmHg],ECG [mV],LAD Flow [ml/s],AoP [mmHg],rad strain,circ strain,long strain,tissue vol ischemic [ml],tissue vol border [ml],tissue vol remote [ml]
0.7746479465122437,0.368672,0.656906,0.201,0.481,38.12,2.246,0.152062857890291,-0.163692563421119,-0.07939230308707,0.885134,0.880564,1.268392
0.7887321872071474,0.375375,0.663609,2.219,0.603,38.12,2.246,0.153703398515873,-0.165434508675665,-0.0716422302320222,0.886232,0.884792,1.279943
0.8028164279020513,0.38207800000000003,0.670312,3.027,0.599,38.12,2.45,0.150675803588615,-0.164258138427522,-0.0622576115047537,0.89321,0.891762,1.289865
0.8169027697816028,0.38878199999999996,0.677016,2.219,0.638,38.12,3.062,0.145862679089563,-0.159248768483683,-0.0522142232376701,0.904975,0.898318,1.293452
0.8309870104765067,0.395485,0.683719,3.834,0.663,37.13,3.674,0.137446247917189,-0.14952859790387,-0.042994616517053,0.917667,0.904259,1.292633
0.8450712511714105,0.402188,0.690422,3.43,0.638,36.14,4.491,0.126000783527048,-0.137292164622222,-0.0346967876148983,0.929696,0.909997,1.291599
0.8591554918663143,0.408891,0.697125,3.632,0.656,35.15,5.103,0.108130620376857,-0.120233153398941,-0.0276265414467265,0.941406,0.915537,1.290705
0.8732397325612181,0.415594,0.703828,4.439,0.624,33.664,5.715,0.089018284831284,-0.10272906126109,-0.0239615586222363,0.957723,0.921611,1.298205
0.887323973256122,0.42229700000000003,0.710531,4.237,0.631,32.179,5.919,0.0716826799514445,-0.0852219293004075,-0.0211844978195721,0.972253,0.927438,1.306746
0.9014082139510258,0.42900000000000005,0.717234,3.632,0.631,31.189,6.531,0.0587035391620315,-0.0693057603145084,-0.0188443515801214,0.99012,0.931635,1.321977
0.9154945558305774,0.435704,0.723938,2.623,0.631,30.199,6.735,0.0501471665066106,-0.0553396165551982,-0.0165487300772194,0.992941,0.932584,1.330049
0.9295787965254811,0.442407,0.730641,2.825,0.838,29.209,7.144,0.0431351500694961,-0.0440112556856945,-0.0138893241689487,0.99969,0.93319,1.336571
0.9436630372203849,0.44911,0.737344,3.43,1.174,28.714,7.756,0.0350538596708883,-0.0332784592993079,-0.0107443194749927,1.009755,0.938683,1.34085
0.9577472779152888,0.455813,0.744047,5.246,0.06,28.219,9.184,0.0256847323120241,-0.0243995892905297,-0.00768624071002961,1.013623,0.933888,1.341817
0.9718315186101926,0.46251600000000004,0.75075,7.87,-0.694,28.219,13.878,0.0158090955356284,-0.0166740138238735,-0.00472246164695809,1.015833,0.933444,1.341974
0.9859157593050965,0.46921900000000005,0.757453,9.888,-0.461,28.219,21.838,0.00750217978768245,-0.00742589015647892,-0.00167096217372858,1.023274,0.933707,1.343076
1.0,0.47592199999999996,0.764156,12.31,0.503,27.724,32.654,-0.00116729749952248,3.76751887973247e-05,-0.000180349401355909,1.026246,0.933394,1.347505
