cardiac cycle [%],t abs [s],t [s],LVP [mmHg],ECG [mV],LAD Flow [ml/s],AoP [mmHg],rad strain,circ strain,long strain,tissue vol ischemic [ml],tissue vol border [ml],tissue vol remote [ml]
0.0,0.0,0.516141,13.558,1.188,27.451,56.71,0.0,0.0,0.0,0.933667,0.907024,1.111964
0.011235747882087529,0.0067030000000000145,0.522844,14.368,1.16,26.961,56.104,-9.15440637829414e-05,-0.000547681020878983,-0.000347225376845529,0.934147,0.905653,1.109967
0.022471495764175058,0.013406000000000029,0.529547,15.785,0.76,26.47,55.902,0.00205848866197426,-0.00163277159629763,-0.000145814486527382,0.933625,0.903316,1.106388
0.03370724364626259,0.020109000000000044,0.53625,18.013,0.81,25.49,55.7,0.00402334586865547,-0.00387216615816709,0.000415640210725373,0.931684,0.902779,1.103103
0.044942991528350115,0.026812000000000058,0.542953,21.05,0.871,25.0,55.499,0.00633581986712161,-0.00706539140466031,0.00196019088201803,0.929436,0.894833,1.09438
0.05617873941043765,0.03351500000000007,0.549656,26.518,0.931,24.019,55.297,0.00856697539449789,-0.00925256330350384,0.00439118652911691,0.923776,0.889398,1.085125
0.06741448729252518,0.04021800000000009,0.556359,31.175,0.988,23.529,55.499,0.00827821624642609,-0.0107849110050243,0.00609191750567025,0.919077,0.882411,1.083344
0.07865023517461252,0.04692099999999999,0.563062,35.023,0.906,22.059,55.095,0.00700698491049901,-0.0126606183485209,0.0085168537760867,0.918916,0.882325,1.080222
0.08988765928344664,0.053625000000000034,0.569766,40.49,0.967,20.588,54.691,0.00751813147303519,-0.0154097152207401,0.0112725753150969,0.91705,0.883432,1.076292
0.10112340716553417,0.06032800000000005,0.576469,45.35,0.899,18.137,54.288,0.00815155853635749,-0.0166055894647356,0.0148019680216087,0.915465,0.880098,1.073995
0.1123591550476217,0.06703100000000006,0.583172,50.008,0.906,15.196,54.691,0.00845421548040799,-0.0172883725346707,0.0153270327367533,0.914597,0.879367,1.072009
0.12359490292970923,0.07373400000000008,0.589875,54.058,0.935,11.764,56.104,0.00953528715850495,-0.018223254006021,0.0150092409310481,0.912145,0.875462,1.069567
0.13483065081179677,0.08043700000000009,0.596578,57.703,0.842,8.333,58.324,0.0112599272523151,-0.020520736335078,0.0150544238438423,0.912207,0.872671,1.067141
0.1460663986938841,0.08714,0.603281,60.538,0.913,4.412,60.948,0.0127310078084429,-0.0237337585863354,0.0138993060027469,0.909373,0.870817,1.062872
0.15730214657597164,0.09384300000000001,0.609984,62.968,0.835,0.98,63.369,0.0162629384653246,-0.0277928336161786,0.012860167004714,0.908165,0.871008,1.060729
0.16853789445805917,0.10054600000000002,0.616687,64.79,0.835,-1.471,65.589,0.0182659901960087,-0.0330458220088013,0.0116353085048223,0.902192,0.865833,1.057924
0.17977531856689327,0.10725000000000007,0.623391,66.208,0.878,-2.941,67.406,0.0224944889515733,-0.0384054452103614,0.00998701115691783,0.901149,0.862811,1.053954
0.1910110664489808,0.11395300000000008,0.630094,67.423,0.806,-2.941,69.02,0.0273444266020666,-0.0435706581287336,0.00763135234114155,0.898871,0.860662,1.050147
0.20224681433106814,0.12065599999999999,0.636797,68.638,0.899,-2.941,70.029,0.0311771131827776,-0.0462175001058644,0.00552094126046343,0.897351,0.859624,1.047049
0.21348256221315567,0.127359,0.6435,69.448,0.849,-1.471,71.442,0.0341528819604705,-0.0492245148310451,0.00349459158396531,0.895746,0.857125,1.043644
0.2247183100952432,0.13406200000000001,0.650203,70.663,0.853,0.49,72.653,0.0421650797874686,-0.0546507848249365,0.00219205851966062,0.890003,0.854724,1.040865
0.23595405797733074,0.14076500000000003,0.656906,71.068,0.863,2.451,73.258,0.0526144126736176,-0.0616914246237454,0.000750046732165016,0.885458,0.851135,1.036068
0.24718980585941827,0.14746800000000004,0.663609,71.878,0.774,4.902,74.066,0.0610525830403128,-0.0669421788217152,-0.00130267591720611,0.884618,0.84889,1.032817
0.2584255537415058,0.15417100000000006,0.670312,72.283,0.863,6.863,74.671,0.0656446042418187,-0.0697835913081009,-0.00325623141532998,0.883285,0.847919,1.028935
0.2696629778503397,0.160875,0.677016,72.89,0.774,8.823,75.277,0.0726087603286198,-0.0747061998397801,-0.00474757896629153,0.880504,0.846296,1.025017
0.28089872573242725,0.167578,0.683719,73.295,0.778,10.784,75.882,0.0804311409716237,-0.0778159460249464,-0.00568819839341162,0.876055,0.84246,1.021678
0.2921344736145148,0.17428100000000002,0.690422,73.498,0.799,11.274,76.286,0.0854298049303544,-0.0813328901594119,-0.00682710837866581,0.874339,0.842044,1.02011
0.3033702214966023,0.18098400000000003,0.697125,73.7,0.728,12.255,76.689,0.0900488036440634,-0.0833385332553332,-0.00800576387079393,0.873357,0.840695,1.017281
0.31460596937868984,0.18768700000000005,0.703828,73.903,0.792,12.745,76.891,0.096675112142541,-0.0857837337932048,-0.00972537844024884,0.871282,0.841406,1.013516
0.3258417172607774,0.19439000000000006,0.710531,73.903,0.724,13.235,77.093,0.103604393648057,-0.088070384597558,-0.0112522789208668,0.870253,0.838513,1.010447
0.3370774651428649,0.20109300000000008,0.717234,73.903,0.749,13.725,76.891,0.110509910404528,-0.0905952141210299,-0.0125413754897273,0.867149,0.836289,1.009254
0.34831488925169884,0.207797,0.723938,73.903,0.742,13.725,76.891,0.116469727832033,-0.093453393388112,-0.0145604616201972,0.864241,0.834065,1.007286
0.3595506371337864,0.21450000000000002,0.730641,73.7,0.696,13.725,77.497,0.123986772245982,-0.0962078160880067,-0.0158127349452778,0.862918,0.833455,1.006073
0.3707863850158739,0.22120300000000004,0.737344,73.498,0.713,14.215,77.093,0.132905738998433,-0.0989315062098706,-0.0170345824089252,0.863315,0.831854,1.003892
0.38202213289796144,0.22790600000000005,0.744047,73.498,0.667,14.215,77.093,0.139322952887123,-0.102712715156848,-0.0188144801308359,0.860359,0.830381,1.002501
0.393257880780049,0.23460900000000007,0.75075,73.093,0.685,14.215,76.488,0.146190453351987,-0.106183826273098,-0.0205781621295061,0.857956,0.828587,1.0009
0.4044936286621365,0.24131200000000008,0.757453,72.688,0.713,14.215,76.286,0.152888137052061,-0.109479610031704,-0.0223041930102296,0.855724,0.827559,0.999826
0.4157293765442238,0.24801499999999999,0.764156,72.283,0.635,13.725,76.084,0.158894661834138,-0.112457624361086,-0.0238374590185932,0.855516,0.826579,0.998898
0.42696512442631135,0.254718,0.770859,71.675,0.706,13.725,75.68,0.164597627576021,-0.115190156256321,-0.0250432282188763,0.854853,0.825776,0.998218
0.4382008723083989,0.261421,0.777562,71.27,0.631,13.725,75.277,0.169327659690404,-0.117248841500332,-0.0266981260162636,0.853554,0.823942,0.99738
0.449438296417233,0.26812500000000006,0.784266,70.46,0.699,13.725,74.671,0.172974641237033,-0.119044384070036,-0.0282896692813046,0.851882,0.823276,0.995944
0.4606740442993205,0.27482800000000007,0.790969,69.853,0.699,13.725,74.469,0.176541653527793,-0.120444349568659,-0.0297561472345195,0.85042,0.822616,0.996019
0.47190979218140805,0.2815310000000001,0.797672,69.043,0.642,14.215,74.066,0.180592137026767,-0.120761278594889,-0.0316465183682309,0.84946,0.822475,0.996742
0.4831455400634954,0.288234,0.804375,68.03,0.717,13.725,73.258,0.183803190012098,-0.120302273148893,-0.0322569486811957,0.847782,0.821183,0.996809
0.49438128794558295,0.294937,0.811078,66.613,0.649,13.725,72.249,0.186786407547793,-0.119073067801805,-0.033561663903855,0.848346,0.820286,0.997908
0.5056170358276705,0.30164,0.817781,64.993,0.681,13.235,71.24,0.190350423423902,-0.116816634816369,-0.035033465985759,0.846233,0.820172,0.999221
0.516852783709758,0.30834300000000003,0.824484,62.968,0.703,13.725,69.626,0.19334811580872,-0.113540428825986,-0.0361532836922731,0.845779,0.820237,0.99996
0.5280885315918455,0.31504600000000005,0.831187,60.335,0.638,13.235,67.406,0.194560721824523,-0.109908301993277,-0.0369426973848355,0.845057,0.819908,1.001519
0.5393259557006796,0.3217500000000001,0.837891,57.298,0.728,13.235,65.186,0.194156424991493,-0.105565399337858,-0.039171094888152,0.846105,0.821118,1.003194
0.550561703582767,0.328453,0.844594,53.248,0.642,13.235,62.966,0.192015504010002,-0.101748329653019,-0.0413966420810951,0.846897,0.822603,1.004406
0.5617974514648545,0.335156,0.851297,47.578,0.678,12.745,64.379,0.191819543091196,-0.0984718683621797,-0.0434075671642741,0.84822,0.824303,1.004441
0.5730331993469421,0.341859,0.858,42.515,0.681,12.255,66.195,0.187404405916769,-0.0958997960869854,-0.046063950920246,0.849571,0.824751,1.002961
0.5842689472290296,0.34856200000000004,0.864703,38.465,0.66,12.255,65.388,0.182924105455917,-0.093318238390541,-0.0481262422450266,0.850113,0.82715,1.003758
0.5955046951111171,0.35526500000000005,0.871406,34.618,0.738,13.725,64.984,0.178759954207335,-0.0911134791550881,-0.0503575097566233,0.85165,0.8292,1.003315
0.6067404429932046,0.36196800000000007,0.878109,31.175,0.667,16.176,64.984,0.174706546539119,-0.0902427904857717,-0.0527315158851787,0.852755,0.82994,1.002401
0.6179761908752922,0.3686710000000001,0.884812,27.935,0.738,18.627,64.782,0.171321580701287,-0.0899984057156941,-0.054262826342918,0.853472,0.830144,1.001252
0.6292136149841261,0.375375,0.891516,25.1,0.753,21.078,64.58,0.168040490287301,-0.0889450756254329,-0.0558848388508419,0.854329,0.83176,1.001478
0.6404493628662137,0.38207800000000003,0.898219,22.468,0.749,24.019,64.379,0.166028736679451,-0.0873808310122174,-0.0580604331470208,0.855236,0.832637,1.001768
