cardiac cycle [%],t abs [s],t [s],ECG [mV],AoP [mmHg],LVP [mmHg],LAD Flow [ml/s],rad strain,circ strain,long strain,tissue vol ischemic [ml],tissue vol border [ml],tissue vol remote [ml]
0.11818228669386341,0.08714100000000002,0.53625,0.524,64.379,59.93,13.725,0.00631284548623165,-0.0322742729633873,-0.018703324096101,0.938785,0.883592,0.889423
0.12727302317507166,0.09384400000000004,0.542953,0.524,65.993,61.955,16.176,0.0101446468296268,-0.0366638025650312,-0.0214642951649751,0.933079,0.882987,0.885679
0.13636375965627992,0.10054700000000005,0.549656,0.488,67.809,63.373,18.137,0.012921099596313,-0.0410824473108461,-0.0236573362971908,0.932768,0.883688,0.887474
0.14545449613748815,0.10725000000000007,0.556359,0.524,69.222,64.385,18.627,0.0164348273674866,-0.0451154167136364,-0.026513456273494,0.930092,0.883365,0.887026
0.15454523261869627,0.11395299999999997,0.563062,0.528,70.433,65.398,19.117,0.0208980682315321,-0.0483541213142853,-0.0297034290569132,0.924327,0.882004,0.884117
0.16363732531898276,0.12065700000000001,0.569766,0.524,71.039,66.005,19.117,0.0257140206472046,-0.0530607460719417,-0.032617984951894,0.925438,0.88199,0.885261
0.17272806180019099,0.12736000000000003,0.576469,0.531,71.644,66.41,19.117,0.0318104437334985,-0.0591154690934875,-0.0356617620833693,0.923566,0.881322,0.884274
0.18181879828139924,0.13406300000000004,0.583172,0.524,72.249,67.018,18.627,0.0374383643877362,-0.0634281073111208,-0.0388356610324538,0.920472,0.879947,0.884857
0.1909095347626075,0.14076600000000006,0.589875,0.571,72.653,67.22,18.627,0.0421202103027863,-0.0671288505482234,-0.0418839908505895,0.91868,0.879391,0.884569
0.20000027124381575,0.14746900000000007,0.596578,0.56,72.855,67.22,18.627,0.0452257256526605,-0.0710203893546703,-0.0447626483587512,0.917188,0.877707,0.884299
0.20909100772502384,0.15417199999999998,0.603281,0.556,73.057,67.423,18.137,0.0488042529418011,-0.0750248954007099,-0.0478447099885023,0.915031,0.877215,0.883742
0.2181817442062321,0.160875,0.609984,0.563,73.46,67.423,17.647,0.0523318514271445,-0.0787199634273086,-0.0507482585163437,0.912911,0.876749,0.883399
0.22727248068744033,0.167578,0.616687,0.538,73.46,67.22,17.647,0.0555644781450974,-0.082286222668553,-0.0536036334254314,0.909897,0.875471,0.882532
0.23636457338772682,0.17428200000000005,0.623391,0.574,73.46,67.22,17.647,0.0592969094885232,-0.0864049233615897,-0.0564262474716271,0.907556,0.874412,0.881617
0.24545530986893507,0.18098500000000006,0.630094,0.571,73.46,67.22,17.647,0.0625596915083338,-0.0904974016937942,-0.0589292858265762,0.904826,0.873557,0.881978
0.25454604635014316,0.18768799999999997,0.636797,0.585,73.662,67.018,17.647,0.065226767299211,-0.0939688001647062,-0.0614556336290639,0.903733,0.87285,0.881919
0.26363678283135145,0.19439099999999998,0.6435,0.588,73.662,66.815,17.157,0.0679347787237747,-0.0973147891920964,-0.06385080035314,0.901761,0.872741,0.881341
0.2727275193125597,0.201094,0.650203,0.571,73.662,66.613,17.647,0.072011913024538,-0.100218259623848,-0.0661176405041269,0.899907,0.871375,0.881191
0.2818182557937679,0.207797,0.656906,0.56,73.662,66.41,17.647,0.0755348884014232,-0.102513303712218,-0.0682170836412413,0.898792,0.869183,0.880118
