cardiac cycle [%],t abs [s],t [s],LVP [mmHg],ECG [mV],LAD Flow [ml/s],AoP [mmHg],rad strain,circ strain,long strain,tissue vol ischemic [ml],tissue vol border [ml],tissue vol remote [ml]
0.0,0.0,0.515658,21.748,1.003,-2.463,56.263,0.0,0.0,0.0,1.333853,1.143348,0.92479
0.004586926796052928,0.002479000000000009,0.518137,27.505,0.988,-2.463,57.324,0.00114414901914166,0.000920334896304369,-0.00180707297147945,1.330335,1.14587,0.925109
0.009173853592105857,0.004958000000000018,0.520616,32.196,0.903,-2.463,57.324,0.00123729236574127,0.00273568608424963,-0.00271990881620922,1.317158,1.143727,0.924982
0.013760780388158785,0.007437000000000027,0.523095,38.166,0.778,-2.463,57.537,0.000680935871067005,0.00556968036214669,-0.00360865776068244,1.317807,1.142641,0.924611
0.018349557497562334,0.009917000000000065,0.525575,44.776,0.731,-2.463,58.174,-0.00259308617250548,0.00928360432248329,-0.00532719164338921,1.307278,1.141512,0.919501
0.02293648429361526,0.012396000000000074,0.528054,51.812,0.696,-2.463,59.872,-0.00494787378119101,0.0117635130542955,-0.00779175423409868,1.304684,1.140436,0.915326
0.02752341108966819,0.014875000000000083,0.530533,58.635,0.678,-1.97,63.906,-0.00739145168901423,0.0137990741493627,-0.011559822131684,1.30283,1.141449,0.912364
0.03211033788572112,0.01735400000000009,0.533012,65.032,0.667,-1.97,69.214,-0.00945341725211086,0.0145741243153486,-0.0139687620624221,1.304588,1.140536,0.909295
0.03669726468177405,0.0198330000000001,0.535491,71.429,0.667,-1.97,74.522,-0.00976255818128681,0.0150500556572102,-0.016421987575441,1.305513,1.139305,0.907534
0.04128419147782677,0.022312,0.53797,76.333,0.638,-1.97,80.679,-0.00919632941440576,0.014720164247049,-0.0195368900757763,1.292144,1.138136,0.904644
0.0458711182738797,0.024791000000000007,0.540449,81.023,0.621,-1.478,84.076,-0.00748495224546567,0.0132603968530113,-0.0213570994236628,1.287955,1.137864,0.902839
0.05045804506993263,0.027270000000000016,0.542928,84.009,0.596,-1.478,87.261,-0.0062987563391009,0.0110875557202597,-0.0223738408549185,1.285437,1.142089,0.902075
0.05504682217933617,0.029750000000000054,0.545408,87.633,0.592,-0.985,90.445,-0.00345443272191227,0.00803900876545535,-0.0234447321053529,1.283702,1.14192,0.901921
0.0596337489753891,0.03222900000000006,0.547887,90.192,0.596,-0.985,92.144,-0.00120699103089252,0.00542531780715463,-0.0243417412173566,1.28155,1.140069,0.900254
0.06422067577144203,0.03470800000000007,0.550366,92.111,0.606,-0.985,93.418,0.00235859313091844,0.00244452575229549,-0.024804230695924,1.273391,1.141408,0.899349
0.06880760256749496,0.03718700000000008,0.552845,93.177,0.613,-0.985,93.63,0.00468536804220382,-0.00161456000931539,-0.0247360721459818,1.262889,1.137109,0.897401
0.07339452936354789,0.03966600000000009,0.555324,94.03,0.599,-0.492,93.63,0.00765177899004743,-0.00643526600935747,-0.0258568882817451,1.259907,1.13654,0.896802
0.07798145615960082,0.0421450000000001,0.557803,94.67,0.588,-0.492,93.842,0.0115427386634465,-0.0105305911491365,-0.0281866460863512,1.254206,1.134642,0.896487
0.08256838295565354,0.044624,0.560282,94.243,0.571,0.0,93.206,0.0142773038918876,-0.0153199794527495,-0.0296023756379742,1.250471,1.135647,0.896656
0.08715530975170648,0.047103000000000006,0.562761,94.883,0.571,-0.492,93.842,0.0148283265776757,-0.0198799597826681,-0.0315454556089872,1.248046,1.132609,0.895004
0.09174408686111002,0.049583000000000044,0.565241,94.883,0.581,0.0,94.267,0.01686803954661,-0.0261932644733335,-0.0337584130745054,1.238114,1.129767,0.892281
0.09633101365716294,0.05206200000000005,0.56772,95.096,0.592,0.0,95.116,0.0179424574805627,-0.0319220887986897,-0.0373668676963899,1.233016,1.13228,0.89222
0.10091794045321588,0.05454100000000006,0.570199,94.67,0.599,0.0,94.479,0.018479300768547,-0.0369239659076276,-0.0387178383788603,1.225636,1.131334,0.891112
0.1055048672492688,0.05702000000000007,0.572678,94.243,0.581,0.0,93.842,0.0211111059327108,-0.0413752296098587,-0.0406251746641198,1.220201,1.128695,0.889412
0.11009179404532173,0.05949900000000008,0.575157,94.03,0.574,1.478,92.993,0.0259681285209862,-0.0458975675770596,-0.0421690769592828,1.216455,1.126597,0.888131
0.11467872084137466,0.06197800000000009,0.577636,94.243,0.56,2.956,92.144,0.0315289114614656,-0.0512477290008736,-0.0457738415416926,1.208846,1.129823,0.88742
0.11926564763742759,0.0644570000000001,0.580115,94.03,0.581,4.926,93.418,0.0346220788324513,-0.0540705132893609,-0.0477203236013079,1.204083,1.127982,0.886308
0.12385257443348031,0.066936,0.582594,94.03,0.585,7.389,93.206,0.0387988035043184,-0.0587565800614961,-0.0502569401671073,1.205504,1.127662,0.882896
0.12844135154288386,0.06941600000000003,0.585074,94.883,0.599,9.36,94.267,0.0434103692566828,-0.0635639758496112,-0.0523332607743539,1.192953,1.126858,0.884676
0.1330282783389368,0.07189500000000004,0.587553,94.03,0.592,11.823,94.904,0.0482452584984146,-0.0686288750061756,-0.0558854233156266,1.183766,1.127563,0.884061
0.1376152051349897,0.07437400000000005,0.590032,94.03,0.588,13.793,94.267,0.0523654875915239,-0.072427789542974,-0.0573498742635339,1.184973,1.125317,0.883518
0.14220213193104264,0.07685300000000006,0.592511,94.03,0.571,16.256,94.055,0.0579591808003784,-0.0785201688481026,-0.0599513634256903,1.176335,1.125552,0.882686
0.14678905872709558,0.07933200000000007,0.59499,94.243,0.567,18.227,94.904,0.0625813957935289,-0.0834227988904343,-0.0622244921193798,1.171882,1.126519,0.881816
0.15137598552314852,0.08181100000000008,0.597469,94.243,0.578,20.197,94.904,0.0666297244117197,-0.0874294979713817,-0.0641757986264495,1.167326,1.125668,0.881345
0.15596291231920142,0.08429000000000009,0.599948,94.243,0.592,21.675,95.329,0.070963131497801,-0.0913907403245297,-0.0660341364185919,1.160132,1.126436,0.880683
0.16054983911525436,0.0867690000000001,0.602427,94.03,0.603,23.646,95.966,0.0757122287505824,-0.0945547800122654,-0.0681045782850934,1.155557,1.124644,0.878842
0.1651367659113073,0.0892480000000001,0.604906,93.39,0.592,24.631,95.541,0.0805439879278647,-0.0989931272542543,-0.0698268106870066,1.149144,1.124319,0.878187
0.16972554302071063,0.09172800000000003,0.607386,93.39,0.581,26.109,95.329,0.0856775078344217,-0.103972702152059,-0.0715075023334395,1.148321,1.125424,0.877799
0.17431246981676357,0.09420700000000004,0.609865,91.898,0.571,27.094,94.692,0.0907432055994512,-0.108457679621228,-0.0729084280400789,1.140701,1.122551,0.87699
0.17889939661281648,0.09668600000000005,0.612344,92.111,0.567,28.079,94.904,0.0960323486417018,-0.112972774795176,-0.0740255173508106,1.135795,1.123317,0.875226
