cardiac cycle [%],t abs [s],t [s],LVP [mmHg],ECG [mV],LAD Flow [ml/s],AoP [mmHg],rad strain,circ strain,long strain,tissue vol ischemic [ml],tissue vol border [ml],tissue vol remote [ml]
0.0,0.0,0.569766,25.919,-0.329,7.922,,0.0,0.0,0.0,1.015791,0.864934,1.279954
0.010752498435971083,0.0067030000000000145,0.576469,27.756,0.66,7.427,,0.00199373047668038,-0.000696747377775413,-0.000911357760415736,1.015523,0.867606,1.280668
0.021504996871942166,0.013406000000000029,0.583172,29.797,0.767,7.427,,0.002373890477394,-0.000506389836657507,-0.00249752261884265,1.01487,0.869351,1.278853
0.03225749530791325,0.020109000000000044,0.589875,34.491,0.71,6.932,,0.00428655695889238,0.000134123387087988,-0.00284509684741631,1.017295,0.870023,1.27641
0.04300999374388433,0.026812000000000058,0.596578,42.654,0.728,6.932,,0.00587168960212718,0.000667974315023011,-0.00269027805725506,1.023238,0.870642,1.270483
0.05376249217985524,0.03351499999999996,0.603281,52.45,0.746,6.437,,0.00753722532473766,0.00257310298343919,-0.00206409832894176,1.02585,0.871676,1.272141
0.06451499061582631,0.040217999999999976,0.609984,61.225,0.746,6.437,,0.00863641101781873,0.00375334187461688,-0.00188424146237831,1.028528,0.873879,1.271611
0.0752674890517974,0.04692099999999999,0.616687,67.552,0.781,5.942,,0.00762337521037048,0.00463872971096603,-0.0026426704235659,1.030926,0.875967,1.272486
0.08602159162001319,0.053625000000000034,0.623391,72.654,0.742,5.447,,0.00659188641415911,0.00441544582374467,-0.00402763413444261,1.030461,0.876823,1.272123
0.09677409005598428,0.06032800000000005,0.630094,75.919,0.756,5.447,,0.00689122838339402,0.00286037543161826,-0.00565273680074167,1.029328,0.877759,1.271477
0.10752658849195518,0.06703099999999995,0.636797,77.756,0.746,5.942,,0.00825799522317613,0.000479898314941999,-0.0066188078510537,1.027428,0.879268,1.268881
0.11827908692792627,0.07373399999999997,0.6435,79.389,0.728,5.942,,0.00999868566352173,-0.002029098463041,-0.00653872374280521,1.032472,0.880746,1.269548
0.12903158536389733,0.08043699999999998,0.650203,80.205,0.753,6.932,,0.0128787631990575,-0.00485637980402506,-0.00621007428305853,1.031672,0.88118,1.267855
0.13978408379986842,0.08714,0.656906,80.817,0.735,7.427,,0.0159936880988053,-0.00746848711790174,-0.0059304334479773,1.029483,0.881156,1.267077
0.15053658223583952,0.09384300000000001,0.663609,81.429,0.735,8.417,,0.0180848250555931,-0.0107253806471121,-0.00498407180978175,1.029107,0.881846,1.265707
0.16128908067181058,0.10054600000000002,0.670312,81.634,0.735,8.912,,0.0207200839625878,-0.0136500194946462,-0.0044188219585846,1.029487,0.882045,1.262472
0.1720431832400262,0.10724999999999996,0.677016,82.042,0.735,9.407,,0.022958016662793,-0.0171067625511076,-0.00434920572121672,1.029656,0.882976,1.261481
0.1827956816759973,0.11395299999999997,0.683719,82.042,0.756,9.902,,0.0250888672588054,-0.0206016176396323,-0.00376795696967947,1.029531,0.88349,1.257589
0.19354818011196837,0.12065599999999999,0.690422,82.45,0.746,10.397,,0.0274728775297547,-0.0238173048416739,-0.00284224439990554,1.027475,0.883478,1.255997
0.20430067854793946,0.127359,0.697125,82.654,0.756,10.892,,0.0294188566800787,-0.0268342350212572,-0.00197750544098949,1.026214,0.883821,1.255409
0.21505317698391055,0.13406200000000001,0.703828,82.858,0.76,10.892,,0.0301783885841447,-0.0295855953445689,-0.00191560590371761,1.026919,0.88357,1.251987
0.2258056754198816,0.14076500000000003,0.710531,83.062,0.767,10.892,,0.0312581752883613,-0.0324378967999145,-0.00138769019988477,1.025173,0.884342,1.250252
0.2365581738558527,0.14746800000000004,0.717234,83.266,0.803,11.387,,0.0330382232620796,-0.0356424440421717,-0.00163741961467383,1.021676,0.884243,1.247463
0.2473122764240683,0.15417199999999998,0.723938,83.674,0.792,10.892,,0.0333003271316144,-0.0389174500278877,-0.00155318840188491,1.020374,0.883339,1.245942
0.2580647748600394,0.160875,0.730641,84.083,0.803,10.892,,0.0330366801137179,-0.0413426057129504,-0.00191648440360232,1.020638,0.88318,1.245294
0.26881727329601046,0.167578,0.737344,84.491,0.831,10.892,,0.0333562755755581,-0.0439905703165248,-0.00212731316443661,1.018398,0.883977,1.244398
0.27956977173198155,0.17428100000000002,0.744047,84.899,0.842,10.892,,0.0346357326681518,-0.0468641770583185,-0.00199290586230426,1.01707,0.883537,1.243458
0.29032227016795265,0.18098400000000003,0.75075,85.103,0.863,10.892,,0.0356481021657365,-0.0495827729924969,-0.00167384817820625,1.016232,0.883088,1.241623
0.30107476860392374,0.18768700000000005,0.757453,85.511,0.853,10.892,,0.0385610211932383,-0.0519749598897179,-0.0012178944411929,1.015524,0.882801,1.240627
0.31182726703989466,0.19438999999999995,0.764156,85.919,0.888,10.892,,0.0415605632017582,-0.0544119079248333,-0.000555113569448422,1.013931,0.88259,1.239617
0.3225797654758657,0.20109299999999997,0.770859,86.123,0.906,10.892,,0.0437177610297293,-0.05652626537445,0.000305737544281955,1.011871,0.882127,1.236218
0.3333322639118368,0.20779599999999998,0.777562,86.532,0.924,10.892,,0.0455154325409592,-0.058698342358961,0.00106734312941454,1.012133,0.882183,1.234071
0.3440863664800526,0.21450000000000002,0.784266,86.532,0.96,10.892,,0.0459533961377315,-0.0609169869086394,0.00113741098035932,1.010171,0.881956,1.232776
0.3548388649160237,0.22120300000000004,0.790969,86.532,0.967,10.397,,0.0472262312531632,-0.062900776151991,0.000515823366516664,1.009246,0.883058,1.231598
0.36559136335199477,0.22790600000000005,0.797672,86.736,1.028,10.892,,0.0492918312287357,-0.0650005688551435,0.000801817166655102,1.007287,0.882499,1.231318
0.37634386178796564,0.23460899999999996,0.804375,86.532,1.024,10.892,,0.0524970474276662,-0.0671107259869628,0.00125466755882581,1.006473,0.88157,1.230205
0.38709636022393673,0.24131199999999997,0.811078,86.327,0.967,10.397,,0.0552038514024445,-0.068630837247332,0.00209602511947813,1.005232,0.880956,1.230269
0.3978488586599078,0.24801499999999999,0.817781,86.327,0.896,10.397,,0.057874521911986,-0.0701992718414597,0.00302283433072861,1.005463,0.881089,1.230304
0.4086013570958789,0.254718,0.824484,86.532,0.746,10.397,,0.0598305537877997,-0.0716416398706984,0.00339365798881637,1.003276,0.880593,1.230168
0.41935385553185,0.261421,0.831187,86.327,0.671,9.902,,0.0601773150570693,-0.0730533703446722,0.00314445827162826,1.00253,0.88068,1.228631
0.4301079581000658,0.26812500000000006,0.837891,86.327,0.578,9.902,,0.0600852881429505,-0.0748008032038232,0.00281825186021996,1.001745,0.88013,1.228763
0.44086045653603667,0.27482799999999996,0.844594,86.532,0.528,9.902,,0.0594850199725633,-0.0764375438899478,0.00246627660901893,1.000115,0.879537,1.228101
0.45161295497200776,0.281531,0.851297,86.123,0.528,9.902,,0.0597457179156763,-0.0774473923960215,0.00282667241802377,0.999012,0.879565,1.227162
0.46236545340797885,0.288234,0.858,85.511,0.496,9.407,,0.059999889800039,-0.077899373978004,0.00339379964246489,0.999297,0.87901,1.226343
0.47311795184394995,0.294937,0.864703,85.103,0.528,9.407,,0.0618071671851164,-0.077565825165628,0.00451786922078424,0.998865,0.879434,1.225061
0.48387045027992104,0.30164,0.871406,84.083,0.524,9.407,,0.0618636192437934,-0.0766793278967929,0.00527374318575329,0.998131,0.879463,1.224512
0.49462294871589213,0.30834300000000003,0.878109,82.654,0.528,9.407,,0.0620670562272699,-0.0759274464417783,0.00606676187195986,0.999082,0.879872,1.223235
0.5053754471518632,0.31504600000000005,0.884812,80.817,0.553,8.912,,0.0564026190207986,-0.0754042956423148,0.00494479954204272,0.997702,0.88016,1.223336
0.5161295497200789,0.32175,0.891516,78.572,0.521,8.417,,0.0507020023045411,-0.0762549088403192,0.00339596218288315,0.998616,0.880934,1.221907
0.5268820481560499,0.328453,0.898219,75.307,0.546,8.417,,0.0493606786677586,-0.076552865114164,0.00332877377344008,0.998895,0.881562,1.22078
0.5376345465920209,0.335156,0.904922,71.225,0.538,7.922,lnP,0.048827329278575,-0.0752384290234427,0.00340309210464307,0.998307,0.882051,1.220295
0.5483870450279921,0.341859,0.911625,66.123,0.524,7.922,4.19151664397436,0.0481510139465787,-0.0739051830611461,0.00266538957269788,0.998069,0.884323,1.220791
0.5591395434639631,0.34856200000000004,0.918328,59.185,0.546,7.922,4.080668131405857,0.0486981385705672,-0.074264386155346,0.00256475330819927,0.996249,0.887325,1.223446
