cardiac cycle [%],t abs [s],t [s],LVP [mmHg],ECG [mV],LAD Flow [ml/s],AoP [mmHg],rad strain,circ strain,long strain,tissue vol ischemic [ml],tissue vol border [ml],tissue vol remote [ml]
0.0,0.0,0.529547,14.57,0.638,3.431,47.628,0.0,0.0,0.0,0.959821,0.912363,1.104943
0.010752481187569302,0.0067030000000000145,0.53625,15.178,1.046,3.921,47.426,-0.00110988739052696,0.00145199686326441,0.000436904420853862,0.959627,0.91239,1.10326
0.021504962375138603,0.013406000000000029,0.542953,16.393,1.081,3.921,47.224,-0.00153599199280496,0.00190339214030946,0.00130099862458597,0.960709,0.912825,1.099521
0.032257443562707905,0.020109000000000044,0.549656,18.013,0.417,3.921,47.022,-0.00104017136197309,0.00128890184385248,0.00229011165516434,0.961928,0.913175,1.093664
0.043009924750277206,0.026812000000000058,0.556359,19.835,0.41,3.431,46.619,0.00181085293140137,-0.000396679498875444,0.00369033837778098,0.960893,0.90983,1.085011
0.05376240593784633,0.03351499999999996,0.563062,22.67,0.646,3.431,46.215,0.00432557481318332,-0.00198776720346201,0.00588617108587381,0.955402,0.904934,1.073793
0.0645164912550871,0.040219000000000005,0.569766,27.733,0.649,3.431,46.215,0.0043388166179143,-0.00288607186323253,0.0075876230215659,0.950619,0.901761,1.065303
0.0752689724426564,0.04692200000000002,0.576469,30.77,0.631,3.431,46.417,0.00357072235725851,-0.00533050405271418,0.00934165562241356,0.946872,0.897857,1.062482
0.0860214536302257,0.053625000000000034,0.583172,34.415,0.624,2.941,46.417,0.00274474021167199,-0.00726999905961037,0.0102467700728594,0.946762,0.896688,1.058304
0.096773934817795,0.06032800000000005,0.589875,38.87,0.624,2.941,46.215,0.0017174085732671,-0.00859653472129172,0.0114061261836535,0.94537,0.897859,1.05237
0.1075264160053643,0.06703100000000006,0.596578,42.718,0.635,2.451,47.022,0.00211461283283173,-0.0104957168977985,0.0124215768886283,0.947294,0.895824,1.048685
0.11827889719293343,0.07373399999999997,0.603281,46.16,0.635,2.451,48.435,0.0020920726743288,-0.0123993107186169,0.0128676850508591,0.947566,0.896892,1.043877
0.12903137838050274,0.08043699999999998,0.609984,49.198,0.638,1.961,50.453,0.00153040632657402,-0.0142907378878482,0.0131317645800053,0.947015,0.895981,1.040594
