cardiac cycle [%],t abs [s],t [s],ECG [mV],AoP [mmHg],LVP [mmHg],LAD Flow [mL/s],rad strain,circ strain,long strain,tissue vol ischemic [ml],tissue vol border [ml],tissue vol remote [ml]
0.1565214909600849,0.12065599999999999,0.596578,0.678,75.267,75.371,23.646,0.0200011408808077,-0.033664607849941,-0.0339281615451831,0.674609,0.814372,0.959367
0.1652169852074115,0.1273589999999999,0.603281,0.678,75.48,75.796,24.631,0.0226401381390289,-0.0379805444321688,-0.0363978897381318,0.671933,0.814506,0.956162
0.1739124794547382,0.1340619999999999,0.609984,0.678,75.694,75.796,24.631,0.0253482374325912,-0.0431856747641653,-0.0383550419003416,0.669516,0.813419,0.952677
0.1826079737020649,0.14076499999999992,0.616687,0.667,76.12,76.008,25.123,0.0283613719896025,-0.0480037555872069,-0.0403782154370793,0.666666,0.812598,0.948998
0.19130476520349388,0.14746899999999996,0.623391,0.674,76.547,76.22,25.616,0.0313027277397938,-0.052306452515414,-0.0421403186195634,0.664457,0.811017,0.945366
0.2000002594508206,0.15417199999999998,0.630094,0.663,77.186,76.433,25.616,0.0337494928570436,-0.0567287015810704,-0.04363619280359,0.662864,0.810135,0.942345
0.20869575369814716,0.16087499999999988,0.636797,0.663,77.399,76.645,26.109,0.0370702504877079,-0.0610997447084941,-0.0448262306333586,0.661334,0.809516,0.939663
0.21739124794547388,0.1675779999999999,0.6435,0.671,77.613,76.645,26.601,0.0401712803326789,-0.0650630435939175,-0.0460313715858451,0.659491,0.808316,0.937485
0.2260867421928006,0.1742809999999999,0.650203,0.656,78.465,77.282,27.094,0.0422394212729722,-0.0682558264226911,-0.0482623793812684,0.658384,0.80741,0.936038
0.2347822364401273,0.18098399999999992,0.656906,0.667,78.679,77.707,27.094,0.0457059355669406,-0.0720907698100817,-0.0502043872488856,0.655903,0.806431,0.934903
0.243477730687454,0.18768699999999994,0.663609,0.663,79.318,78.131,27.094,0.0473527050942794,-0.0756365984891447,-0.052246498482775,0.654626,0.807182,0.933215
0.2521732249347807,0.19438999999999995,0.670312,0.66,79.532,78.131,27.587,0.049758890277784,-0.0796105581457395,-0.0539598809229706,0.654082,0.805473,0.93122
0.26087001643620955,0.20109399999999988,0.677016,0.678,79.745,78.131,28.079,0.0520963786550236,-0.0831253546232355,-0.0555099388613092,0.65283,0.804034,0.929503
0.2695655106835363,0.2077969999999999,0.683719,0.667,80.171,78.556,28.572,0.0532709321941195,-0.0860602201415478,-0.0552492886785705,0.651489,0.804274,0.929045
0.278261004930863,0.2144999999999999,0.690422,0.703,80.384,78.768,29.064,0.0562488565451263,-0.0891000289943275,-0.0571389645194769,0.650696,0.804366,0.928109
0.2869564991781897,0.22120299999999993,0.697125,0.717,80.598,78.768,28.572,0.0590884269112415,-0.0918032317399939,-0.0584918539373316,0.649796,0.804017,0.926722
0.2956519934255164,0.22790599999999994,0.703828,0.717,80.598,78.768,28.572,0.0617962854697593,-0.0939438169163313,-0.059614409570862,0.649249,0.803254,0.925034
0.30434748767284314,0.23460899999999996,0.710531,0.699,80.171,78.344,29.064,0.0638480863771689,-0.0963716074165317,-0.060619289499154,0.647725,0.802857,0.924206
0.3130429819201698,0.24131199999999997,0.717234,0.628,80.384,78.556,29.557,0.0658027018719465,-0.0986045600004272,-0.0618256918094049,0.646994,0.802669,0.923541
0.32173977342159865,0.2480159999999999,0.723938,0.567,79.958,78.131,29.064,0.0677635639557717,-0.100697385339648,-0.0631268794551372,0.645376,0.801586,0.922137
0.3304352676689254,0.2547189999999999,0.730641,0.513,79.745,77.707,29.064,0.0701358568842011,-0.102924362476302,-0.0641231925396918,0.644315,0.801405,0.921471
0.3391307619162521,0.26142199999999993,0.737344,0.542,79.105,77.07,28.572,0.0718669206665927,-0.104918946789688,-0.0648110253522279,0.643628,0.801186,0.921162
0.3478262561635788,0.26812499999999995,0.744047,0.606,78.465,76.008,28.079,0.0733062326034843,-0.107093904468629,-0.0651660592522729,0.643271,0.80126,0.919602
0.3565217504109055,0.27482799999999996,0.75075,0.635,78.039,75.371,27.587,0.0759390011421057,-0.109679495777256,-0.0660726362838563,0.642263,0.80141,0.920387
0.36521724465823224,0.281531,0.757453,0.667,77.186,74.31,27.587,0.0789429214259427,-0.112374748581998,-0.0667981321045037,0.641434,0.801184,0.919195
0.37391273890555893,0.288234,0.764156,0.653,76.547,73.248,27.094,0.0821958596167342,-0.115023051557076,-0.0679316139758978,0.641121,0.801425,0.918222
0.3826082331528855,0.2949369999999999,0.770859,0.663,75.48,71.762,26.601,0.0842613990767738,-0.117572537938551,-0.0687598923434747,0.641332,0.801077,0.916776
0.3913037274002122,0.3016399999999999,0.777562,0.667,74.201,70.063,26.109,0.0874988000501151,-0.119338387605288,-0.070217351846202,0.640515,0.801388,0.916532
0.40000051890164134,0.30834400000000006,0.784266,0.649,72.922,68.153,25.616,0.0896067546048786,-0.120282744577659,-0.0712052288459734,0.640237,0.80136,0.914707
0.4086960131489679,0.31504699999999997,0.790969,0.671,70.79,65.18,24.631,0.0922194310484386,-0.124328193893207,-0.0728356727543469,0.641019,0.80145,0.914525
0.4173915073962946,0.32175,0.797672,0.653,68.444,61.783,23.646,0.0982369149888097,-0.125030005481022,-0.0756799645397604,0.642005,0.801181,0.913001
0.42608700164362134,0.328453,0.804375,0.66,65.886,57.537,22.66,0.10104869644228,-0.126000920111395,-0.077605734572573,0.644257,0.802925,0.91379
0.4347824958909479,0.3351559999999999,0.811078,0.667,70.576,50.743,21.183,0.102886999463527,-0.125014013873938,-0.0806224238915627,0.645485,0.804339,0.912914
0.4434779901382746,0.3418589999999999,0.817781,0.653,74.201,45.223,25.616,0.104646183760543,-0.123902551744973,-0.0827053306745916,0.646715,0.803931,0.911929
0.45217348438560134,0.3485619999999999,0.824484,0.663,73.348,40.339,31.035,0.105897360530879,-0.123435058047312,-0.0839754950342233,0.648011,0.805057,0.912109
0.46086897863292803,0.35526499999999994,0.831187,0.653,72.282,35.881,33.99,0.109213088477033,-0.123488550375823,-0.0826292488305544,0.648953,0.804525,0.912053
0.4695657701343572,0.3619690000000001,0.837891,0.66,72.069,32.271,34.976,0.111707027979468,-0.124284697831195,-0.0803434139504314,0.649855,0.805311,0.912456
0.4782612643816837,0.368672,0.844594,0.656,72.495,28.874,35.468,0.112982669034258,-0.124057971049109,-0.0786600707675563,0.650591,0.805311,0.914116
0.4869567586290103,0.3753749999999999,0.851297,0.646,72.922,25.902,36.454,0.113704715839737,-0.124389868726777,-0.0774823317165775,0.651745,0.806807,0.91605
0.495652252876337,0.3820779999999999,0.858,0.66,72.495,22.717,37.931,0.113520489812544,-0.125305070965736,-0.0758679775342071,0.652426,0.80726,0.91738
0.5043477471236637,0.38878099999999993,0.864703,0.649,72.282,19.957,38.424,0.111237518050145,-0.122616535573369,-0.0741897514674631,0.653623,0.808147,0.919554
0.5130432413709904,0.39548399999999995,0.871406,0.656,71.642,17.409,38.917,0.108539527453025,-0.117259428472785,-0.0721335717289453,0.654923,0.809442,0.921942
0.5217387356183172,0.40218699999999996,0.878109,0.656,71.429,15.286,39.409,0.105783533275536,-0.112523350102093,-0.0696905525248857,0.655692,0.810854,0.925768
0.5304342298656438,0.40889,0.884812,0.642,71.429,13.588,39.902,0.101859910367503,-0.109208712530635,-0.0663944488116301,0.65689,0.812898,0.928638
0.5391310213670727,0.4155939999999999,0.891516,0.66,71.003,11.677,39.409,0.0976281994539291,-0.103907191952997,-0.0623441928357749,0.659305,0.814331,0.932512
0.5478265156143994,0.4222969999999999,0.898219,0.638,70.79,10.191,39.902,0.0927523818130538,-0.0988907032722903,-0.0583391980178688,0.659905,0.815639,0.937125
0.5565220098617261,0.42899999999999994,0.904922,0.646,70.576,8.917,40.394,0.086416635346494,-0.0934415554648897,-0.0551492318379526,0.661853,0.817391,0.940976
0.5652175041090528,0.43570299999999995,0.911625,0.649,70.363,8.068,40.887,0.0805051786561377,-0.0869900637578193,-0.0526420553605538,0.662649,0.819268,0.947141
