cardiac cycle [%],t abs [s],t [s],LVP [mmHg],ECG [mV],LAD Flow [ml/s],AoP [mmHg],rad strain,circ strain,long strain,tissue vol ischemic [ml],tissue vol border [ml],tissue vol remote [ml]
0.0,0.0,0.388781,34.415,0.621,19.608,60.948,0.0,0.0,0.0,0.97623,0.969099,1.162526
0.011904529333307311,0.0067030000000000145,0.395484,32.593,0.563,19.608,60.342,-0.00681811993432497,0.00785828430303241,0.00249120631646139,0.979025,0.971217,1.167243
0.023809058666614622,0.013406000000000029,0.402187,31.985,0.367,19.117,59.737,-0.0149977216659549,0.0174623283945124,0.00338784492951593,0.982414,0.973535,1.168312
0.0357153640001208,0.020110000000000017,0.408891,33.403,0.431,18.627,59.131,-0.023233483444202,0.0234263243425104,0.00378113636434451,0.983085,0.973555,1.169437
0.04761989333342811,0.02681300000000003,0.415594,38.87,0.846,18.137,58.93,-0.0286182625287502,0.0275514920299158,0.00301209867344806,0.977864,0.968137,1.171714
0.05952442266673532,0.03351599999999999,0.422297,45.755,1.031,18.137,58.93,-0.0367512402527317,0.0287382125345729,-0.000701983063033239,0.97006,0.962021,1.160196
0.07142895200004264,0.040219000000000005,0.429,54.868,0.578,17.647,59.131,-0.0422866221097407,0.0280585430329372,-0.00291648193824762,0.960148,0.945365,1.14489
0.08333348133334995,0.04692200000000002,0.435703,42.313,0.517,17.157,59.737,-0.0480886057981432,0.022704975495138,-0.00424232430328132,0.950123,0.933743,1.132167
0.09523801066665726,0.053625000000000034,0.442406,65.195,0.667,16.666,63.571,-0.0515149823559218,0.0116464587858038,-0.00706274491344179,0.940979,0.927851,1.121564
0.10714253999996447,0.06032799999999999,0.449109,86.458,0.649,15.686,73.057,-0.0526889863052507,0.00400884057260965,-0.00982385394343014,0.931884,0.926203,1.110353
0.11904706933327178,0.06703100000000001,0.455812,94.558,0.642,14.706,84.762,-0.0464348554987268,-0.00615235322903287,-0.0116710312323884,0.923284,0.919338,1.099651
0.13095337466677795,0.073735,0.462516,96.38,0.649,14.215,87.587,-0.0382914600324659,-0.0181906677893757,-0.0147272490049779,0.918925,0.912584,1.089597
0.14285790400008527,0.08043800000000001,0.469219,96.988,0.66,14.215,86.982,-0.0291434141468313,-0.0322654068718211,-0.0205181571475504,0.914086,0.905745,1.080155
0.15476243333339257,0.08714100000000002,0.475922,96.785,0.667,14.706,89.202,-0.0170780929283525,-0.0477397073339327,-0.0281840454640768,0.908769,0.899728,1.07218
0.1666669626666999,0.09384400000000004,0.482625,96.785,0.678,15.196,90.816,-0.00669742978726671,-0.0621694615129176,-0.0352318612391928,0.904389,0.891467,1.062316
0.1785714920000071,0.100547,0.489328,97.595,0.685,15.686,93.844,0.00615657709269204,-0.0729602742465549,-0.0428255880886908,0.899136,0.884947,1.053703
0.19047602133331443,0.10725000000000001,0.496031,98.0,0.688,16.176,96.669,0.0210320675974785,-0.0885124760497364,-0.0498741783704977,0.894056,0.880434,1.045343
0.20238055066662172,0.11395300000000003,0.502734,98.608,0.703,17.157,97.073,0.0340566621268311,-0.0996473847948741,-0.0566006225978802,0.887789,0.874801,1.037122
0.2142868560001278,0.12065699999999996,0.509438,99.215,0.699,17.647,97.88,0.0509428371164718,-0.110473002416594,-0.0619032683011832,0.881499,0.871069,1.028915
0.2261913853334351,0.12735999999999997,0.516141,99.823,0.703,18.137,99.495,0.0636321312312858,-0.122665477297811,-0.0679677755852332,0.876109,0.865939,1.022033
0.23809591466674243,0.134063,0.522844,99.62,0.706,19.117,99.696,0.0762611211413609,-0.133966410720872,-0.0715960791003251,0.871145,0.863455,1.01468
0.2500004440000497,0.140766,0.529547,99.418,0.696,19.608,99.696,0.0871531215510111,-0.145072077703279,-0.0756165422815633,0.865696,0.859523,1.0085
0.26190497333335705,0.14746900000000002,0.53625,98.608,0.699,20.098,99.091,0.0997920078721427,-0.155340428680338,-0.0783783670931398,0.859035,0.857157,1.004114
0.2738095026666644,0.15417200000000003,0.542953,98.405,0.688,20.588,100.1,0.110817666174752,-0.163936768475189,-0.0804879615300388,0.853974,0.854019,1.000785
0.2857140319999717,0.16087500000000005,0.549656,97.595,0.688,20.588,99.696,0.119746697815056,-0.171343263794601,-0.0835912271298129,0.848742,0.851681,0.997387
0.29761856133327896,0.16757800000000006,0.556359,96.988,0.688,21.078,99.898,0.129786417265669,-0.177896892224682,-0.0853040321312193,0.845172,0.849931,0.994792
0.3095230906665861,0.17428099999999996,0.563062,96.583,0.678,21.078,99.898,0.14063808229064,-0.184235420551321,-0.0868537220742171,0.842283,0.850279,0.993514
