cardiac cycle [%],t abs [s],t [s],LVP [mmHg],ECG [mV],LAD Flow [ml/s],AoP [mmHg],rad strain,circ strain,long strain,tissue vol ischemic [ml],tissue vol border [ml],tissue vol remote [ml]
0.0,0.0,0.542953,22.873,0.524,27.941,103.127,0.0,0.0,0.0,0.970529,0.961812,1.116524
0.009523633615030967,0.0067030000000000145,0.549656,27.53,1.12,27.451,102.925,0.000919750409274089,0.0012629617549745,-0.00314510867257933,0.964822,0.95798,1.113396
0.019047267230061934,0.013406000000000029,0.556359,35.833,1.478,26.961,102.925,0.00410279741884602,0.000994041407344115,-0.00654027026085519,0.962353,0.954063,1.108936
0.028570900845092742,0.020108999999999932,0.563062,53.45,0.617,25.98,102.724,0.00868418971186837,-0.000940268584569039,-0.00971565340618451,0.957322,0.944201,1.093533
0.03809595526179689,0.026812999999999976,0.569766,72.283,0.578,25.0,103.531,0.0152935069274138,-0.00457447734263255,-0.012109362876705,0.952444,0.939453,1.092805
0.04761958887682786,0.03351599999999999,0.576469,97.595,0.681,23.039,103.733,0.0222913389655299,-0.0096685504212161,-0.0141274217174444,0.945915,0.931597,1.084226
0.05714322249185882,0.040219000000000005,0.583172,119.263,0.646,20.588,108.778,0.0300641460693516,-0.0161075911805682,-0.0162460835475418,0.942416,0.932701,1.078246
0.06666685610688979,0.04692200000000002,0.589875,127.565,0.624,16.666,118.465,0.0391411672007034,-0.0240756509660049,-0.0189468883406899,0.93703,0.926879,1.067011
0.07619048972192076,0.053625000000000034,0.596578,127.565,0.635,12.745,121.089,0.0512544651268744,-0.0333807469261069,-0.02257828001995,0.927492,0.919561,1.057496
0.08571412333695157,0.06032799999999994,0.603281,126.148,0.635,10.294,119.878,0.0643025389347223,-0.0438126307205143,-0.0274585923397433,0.921256,0.911962,1.046914
0.09523775695198253,0.06703099999999995,0.609984,125.54,0.628,8.823,120.08,0.0810783034364797,-0.0547067339307384,-0.0325619181652032,0.916364,0.904574,1.037645
0.1047613905670135,0.07373399999999997,0.616687,125.945,0.624,8.333,121.291,0.0984598541735041,-0.0660827262196703,-0.0379358243267114,0.908552,0.898189,1.032985
0.11428644498371764,0.08043800000000001,0.623391,126.755,0.617,7.843,122.098,0.11742894458628,-0.0773735212822452,-0.0435659514710156,0.903732,0.895109,1.027001
0.12381007859874861,0.08714100000000002,0.630094,128.173,0.617,7.353,125.529,0.137683186738045,-0.0885802305218279,-0.0490493787120373,0.896443,0.88818,1.018145
0.13333371221377943,0.09384399999999993,0.636797,130.198,0.617,7.843,129.363,0.157421960747417,-0.0996135034491515,-0.05475189120575,0.890863,0.881799,1.01481
0.14285734582881038,0.10054699999999994,0.6435,132.223,0.617,8.333,129.969,0.177361520054251,-0.110378970029607,-0.0601348979309033,0.88323,0.877071,1.010569
0.15238097944384135,0.10724999999999996,0.650203,133.64,0.61,9.314,134.005,0.196820965092804,-0.121013513218311,-0.0653421648677554,0.878043,0.870478,1.005003
0.16190461305887233,0.11395299999999997,0.656906,135.058,0.603,9.804,135.216,0.216869742069456,-0.131088630031497,-0.0701528364895486,0.87319,0.865675,1.002589
0.1714282466739033,0.12065599999999999,0.663609,135.868,0.606,10.784,136.427,0.237360459484999,-0.140610235952835,-0.0746335597768958,0.867405,0.858898,0.998084
0.18095188028893425,0.127359,0.670312,136.273,0.603,11.764,137.638,0.258904243219314,-0.149544798923516,-0.078195912745269,0.861793,0.854648,0.993982
0.19047693470563823,0.13406299999999993,0.677016,136.88,0.606,12.745,138.445,0.280483082993264,-0.158130675925763,-0.0813766396667874,0.859278,0.852709,0.990886
0.2000005683206692,0.14076599999999995,0.683719,137.285,0.606,13.725,140.463,0.300918668394629,-0.165948276496701,-0.0841785350265445,0.85245,0.848025,0.988192
0.20952420193570018,0.14746899999999996,0.690422,137.69,0.61,14.215,140.867,0.321212980728423,-0.17320295956823,-0.0864736589448509,0.847842,0.84544,0.983717
0.21904783555073115,0.15417199999999998,0.697125,137.893,0.606,15.196,141.472,0.339286729813779,-0.179763353016794,-0.088760317772423,0.84325,0.841578,0.980756
0.2285714691657621,0.160875,0.703828,138.095,0.596,16.176,141.472,0.357990030371625,-0.185638341788599,-0.0905567608496536,0.839008,0.839468,0.97754
0.23809510278079307,0.167578,0.710531,138.298,0.596,16.666,142.078,0.375356027490431,-0.190896255655436,-0.0920640271965234,0.83492,0.836957,0.974741
0.24761873639582405,0.17428100000000002,0.717234,138.5,0.592,17.647,143.087,0.39208469589619,-0.195416925990851,-0.093324964083345,0.831737,0.834731,0.972996
0.25714379081252803,0.18098499999999995,0.723938,138.905,0.592,18.137,143.692,0.406788405065085,-0.199215353878962,-0.0946599196826939,0.829714,0.831077,0.969291
0.266667424427559,0.18768799999999997,0.730641,139.108,0.592,18.137,144.701,0.420454196340309,-0.202678493810185,-0.0957184273615118,0.826301,0.829231,0.96789
0.27619105804259,0.19439099999999998,0.737344,139.918,0.581,19.117,145.105,0.432889728787991,-0.20538550645083,-0.0968302507306451,0.823623,0.827743,0.965711
0.2857146916576209,0.201094,0.744047,140.525,0.567,19.117,146.518,0.443988870694963,-0.20753903565652,-0.0980295208497936,0.820513,0.826323,0.96473
