cardiac cycle [%],t abs [s],t [s],LVP [mmHg],ECG [mV],LAD Flow [ml/s],AoP [mmHg],AoP/Flow,Pao/PLV,rad strain,circ strain,long strain,tissue vol ischemic [ml],tissue vol border [ml],tissue vol remote [ml]
0.12068989908213244,0.09384400000000004,0.583172,66.525,0.638,6.404,57.537,8.984540911930043,0.8648928974069897,0.0112513332988404,-0.0114242259273715,-0.0390137356136071,0.954873,0.906381,0.841719
0.12931042243522411,0.10054700000000005,0.589875,64.819,0.642,6.897,59.872,8.6808757430767,0.9236797852481525,0.0136633112253521,-0.0141453836827196,-0.039979834157174,0.952018,0.904832,0.840288
0.1379309457883158,0.10725000000000007,0.596578,65.033,0.646,7.389,61.358,8.303965353904452,0.9434902280380729,0.016289848585322,-0.0169635224177439,-0.0406727533235859,0.949992,0.90417,0.839136
0.14655146914140732,0.11395299999999997,0.603281,66.525,0.642,7.882,61.358,7.784572443542248,0.9223299511461855,0.0185645103446704,-0.020017923284956,-0.0414792340835354,0.945992,0.902925,0.837395
0.155171992494499,0.12065599999999999,0.609984,68.018,0.649,8.867,63.269,7.135333258148189,0.9301802464053632,0.021436159599244,-0.0227968543669252,-0.042091864505479,0.944647,0.902568,0.83648
0.16379251584759066,0.127359,0.616687,70.363,0.649,9.853,62.845,6.378260428295951,0.8931540724528516,0.0242752164424875,-0.0258059809992821,-0.0429234202650669,0.942597,0.901911,0.835192
0.17241432527010697,0.13406300000000004,0.623391,67.591,0.649,10.345,65.18,6.300628322861286,0.964329570504949,0.0269437443525463,-0.0289128475867213,-0.0436239256131769,0.940691,0.900104,0.834054
0.18103484862319866,0.14076600000000006,0.630094,67.591,0.66,10.838,66.029,6.092360214061635,0.9768904144042846,0.0296199407051867,-0.0321046450331577,-0.0444805075884195,0.937929,0.900132,0.833317
0.18965537197629018,0.14746899999999996,0.636797,69.297,0.653,11.33,65.817,5.809090909090909,0.9497813758171348,0.0317352580815014,-0.0352781678589928,-0.0454103059075581,0.934671,0.899121,0.832245
0.19827589532938186,0.15417199999999998,0.6435,70.576,0.66,11.823,67.516,5.7105641546138886,0.9566424846973477,0.0338120249075194,-0.0387803304318319,-0.0464001552035173,0.933534,0.898395,0.830152
0.20689641868247355,0.160875,0.650203,72.495,0.66,12.808,66.879,5.221658338538414,0.9225325884543761,0.0360295857132364,-0.0419320803977024,-0.0471267386336611,0.930642,0.898385,0.829087
0.2155169420355652,0.167578,0.656906,69.297,0.66,13.793,68.577,4.971869789023418,0.9896099398242348,0.0388132643774067,-0.0448002365102152,-0.047774443402752,0.92861,0.897561,0.827708
0.2241374653886569,0.17428100000000002,0.663609,69.51,0.667,14.286,69.214,4.8448831023379535,0.9957416199108041,0.0414157506452467,-0.0475952912136961,-0.0482800692689052,0.927401,0.896893,0.826641
0.23275798874174858,0.18098400000000003,0.670312,71.216,0.663,14.286,69.002,4.830043399132017,0.9689114805661649,0.0443820843136559,-0.0501544911983687,-0.0488789614938767,0.926211,0.896422,0.82521
0.24137979816426475,0.18768799999999997,0.677016,72.709,0.667,14.779,70.488,4.769470194194465,0.9694535752107717,0.0470706189458046,-0.0527971624003924,-0.0496953136470294,0.925045,0.895073,0.823964
0.2500003215173564,0.19439099999999998,0.683719,73.988,0.663,14.779,69.426,4.697611475742608,0.9383413526517814,0.049449231245833,-0.0554727914538443,-0.0503785665403889,0.923096,0.895075,0.823143
0.25862084487044806,0.201094,0.690422,70.576,0.667,14.779,70.913,4.798227214290547,1.004774994332351,0.0517879558885748,-0.0580034527375443,-0.0509470347141091,0.921646,0.894279,0.821792
0.2672413682235398,0.207797,0.697125,70.79,0.667,14.286,71.337,4.993490130197396,1.0077270800960587,0.053587261643956,-0.0605409414965597,-0.0517105681480678,0.919666,0.893957,0.821091
0.27586189157663144,0.21450000000000002,0.703828,72.282,0.656,13.301,70.7,5.315389820314262,0.9781134999031572,0.0555490953484495,-0.062965375240355,-0.0522461289582297,0.917773,0.893799,0.819542
0.2844824149297231,0.22120300000000004,0.710531,73.561,0.663,13.301,71.974,5.411172092323886,0.978426068161118,0.0576042637686334,-0.0651276638875819,-0.0524688396169807,0.915959,0.89313,0.819269
0.2931029382828148,0.22790600000000005,0.717234,74.414,0.667,12.808,70.913,5.536617738913179,0.9529524014298384,0.0596116085194825,-0.0673506778521577,-0.052924639737075,0.91479,0.892849,0.817808
0.301724747705331,0.23460999999999999,0.723938,70.576,0.656,12.316,71.974,5.843942838583955,1.0198084334618003,0.0613894765874256,-0.0694265826782045,-0.0535078049830421,0.913549,0.892562,0.817508
0.31034527105842263,0.241313,0.730641,71.003,0.663,11.823,71.762,6.069694662945107,1.0106896891680632,0.0630040079074227,-0.0713102671005978,-0.0540613508107786,0.911081,0.892785,0.817882
0.3189657944115143,0.24801600000000001,0.737344,72.495,0.653,12.316,71.125,5.775008119519324,0.9811021449755155,0.064591969115166,-0.0731786596798067,-0.0547858619510017,0.909344,0.891534,0.816639
0.327586317764606,0.25471900000000003,0.744047,73.561,0.66,12.808,72.186,5.636008744534666,0.9813080300702818,0.066046811770335,-0.0749622203196081,-0.0557215547550554,0.90782,0.891116,0.815682
0.3362068411176978,0.26142200000000015,0.75075,73.775,0.653,12.808,70.913,5.536617738913179,0.9612063707217892,0.0674523633748359,-0.0764014050514196,-0.0565305054852157,0.905916,0.89055,0.815476
0.3448273644707895,0.26812500000000017,0.757453,69.937,0.649,12.808,71.974,5.619456589631481,1.029126213592233,0.0688904563277227,-0.0779786520785222,-0.0572154780568845,0.904888,0.890409,0.814965
0.35344788782388115,0.2748280000000002,0.764156,70.363,0.646,12.808,71.549,5.586274203622736,1.0168554495970894,0.0704698104729876,-0.0792916811757108,-0.0578103018702156,0.903826,0.890074,0.814165
0.3620684111769727,0.2815310000000001,0.770859,72.069,0.631,12.808,70.913,5.536617738913179,0.9839598162871691,0.0715807504812213,-0.0806172392134504,-0.0584060149632103,0.902419,0.889442,0.813698
0.37068893453006435,0.2882340000000001,0.777562,72.922,0.621,12.316,71.762,5.826729457616109,0.9840925920846932,0.0731572824905498,-0.081728028609084,-0.0587793085185922,0.901813,0.889516,0.813532
0.3793107439525808,0.29493800000000026,0.784266,72.922,0.61,12.316,70.7,5.740500162390386,0.9695290858725762,0.074169403710933,-0.0827668784684579,-0.05921654887283,0.900781,0.88954,0.813389
0.38793126730567234,0.30164100000000016,0.790969,69.297,0.599,12.316,71.549,5.809434881455018,1.0324977993275324,0.0757913089995317,-0.0835135044456517,-0.05957764592417,0.899457,0.888792,0.812842
0.396551790658764,0.3083440000000002,0.797672,69.937,0.592,12.316,70.913,5.757794738551477,1.0139554170181735,0.0768741931812079,-0.0842166118774289,-0.0600727487487644,0.898092,0.887749,0.81175
0.4051723140118557,0.3150470000000002,0.804375,71.003,0.581,11.823,70.063,5.9259917110716405,0.9867611227694605,0.0781446739291709,-0.0847134519488337,-0.0604477500009473,0.897638,0.887251,0.811645
0.4137928373649472,0.3217500000000001,0.811078,71.003,0.581,11.823,70.488,5.961938594265415,0.992746785347098,0.0786003877008247,-0.085039935806562,-0.0611404448318504,0.896934,0.88675,0.811279
0.4224133607180389,0.3284530000000001,0.817781,70.576,0.578,11.33,69.002,6.090203000882612,0.9776978009521651,0.0786119006521809,-0.0851756640824136,-0.0618920682432477,0.895785,0.886327,0.81136
0.4310338840711306,0.3351560000000001,0.824484,66.525,0.585,10.838,69.639,6.42544749953866,1.0468094701240134,0.0787002137057062,-0.0852809619295719,-0.0625261893358196,0.893826,0.885338,0.811181
0.43965440742422224,0.34185900000000013,0.831187,67.378,0.588,10.345,68.365,6.608506524891251,1.014648698388198,0.0787595969915357,-0.0854671717961858,-0.0631304085060312,0.894222,0.885186,0.812305
0.4482762168467387,0.3485630000000003,0.837891,67.378,0.581,9.853,66.879,6.787678879529078,0.9925940217875272,0.0778669449388568,-0.085312084929631,-0.0636394408939157,0.892512,0.883656,0.812974
0.45689674019983023,0.3552660000000002,0.844594,66.099,0.585,8.867,66.879,7.542460809743995,1.011800481096537,0.0772040442991889,-0.0851544369474965,-0.063915388384946,0.892332,0.882685,0.813031
0.4655172635529218,0.3619690000000001,0.851297,64.18,0.588,8.867,64.755,7.3029209428216975,1.0089591773138047,0.0766656892216231,-0.0847136977487822,-0.0636819597763092,0.89356,0.88279,0.813869
0.47413778690601344,0.3686720000000001,0.858,59.276,0.588,7.882,64.331,8.161760974371987,1.0852790336729874,0.0753420223342873,-0.0838010902310468,-0.0636119301640722,0.893395,0.88273,0.815428
0.4827583102591051,0.3753750000000001,0.864703,58.636,0.588,6.404,61.995,9.680668332292317,1.057285626577529,0.0743665325191957,-0.0824832671194607,-0.0636807422344178,0.894275,0.882803,0.815976
0.4913788336121968,0.38207800000000014,0.871406,56.291,0.588,4.926,60.085,12.1975233455136,1.067399761951289,0.0728277138451273,-0.0812948234892388,-0.0641863149137774,0.895547,0.88272,0.816487
0.49999935696528847,0.38878100000000015,0.878109,52.453,0.592,4.434,59.872,13.502931889941362,1.1414409090042514,0.0718243494724725,-0.079360217604018,-0.0644459929845986,0.897413,0.883615,0.816656
0.5086198803183801,0.39548400000000017,0.884812,48.828,0.592,7.882,60.721,7.703755392032479,1.2435692635373146,0.0712514754020816,-0.0779890484209349,-0.0646431249900753,0.897496,0.884346,0.817279
