cardiac cycle [%],t abs [s],t [s],ECG [mV],AoP [mmHg],LVP [mmHg],LAD Flow [ml/s],rad strain,circ strain,long strain,tissue vol ischemic [ml],tissue vol border [ml],tissue vol remote [ml]
0.0,0.0,0.127359,1.07,81.664,10.403,45.813,-0.00377571045711678,0.00196706728103472,-0.00270780862377968,0.701614,0.801862,0.981664
0.009523633615030927,0.006702999999999987,0.134062,-0.108,81.451,15.499,45.813,-0.0032251820686652,0.00172322860749985,-0.00681144486006211,0.696891,0.793648,0.976172
0.019048688031735032,0.013407000000000002,0.140766,-1.251,81.237,25.265,45.813,-0.00208614511385357,-0.000403207948741985,-0.0117798804065159,0.688107,0.786257,0.972654
0.02857232164676596,0.02010999999999999,0.147469,0.106,80.811,39.066,44.335,0.00230224966244372,-0.00526538741885957,-0.0169350464369467,0.685397,0.792643,0.971775
0.038095955261796925,0.026813000000000003,0.154172,0.756,79.745,51.167,41.872,0.00321912185760198,-0.0130830884574782,-0.0206488481674269,0.685536,0.794158,0.961969
0.04761958887682786,0.03351599999999999,0.160875,0.688,82.517,76.433,39.902,0.00627737523197749,-0.022343827133117,-0.0229858160610222,0.682974,0.784965,0.948187
0.05714322249185882,0.040219000000000005,0.167578,0.71,97.442,106.369,39.902,0.0138330587785876,-0.03001901777689,-0.0260460797498315,0.670562,0.780332,0.947286
0.06666685610688974,0.04692199999999999,0.174281,0.753,109.169,120.594,44.828,0.0214299049968091,-0.0362303721894301,-0.0291756510107416,0.668687,0.782299,0.942388
0.07619048972192072,0.053625000000000006,0.180984,0.738,111.088,120.806,46.306,0.0272648687076697,-0.047303365385013,-0.0333223972335562,0.665028,0.784726,0.937467
0.08571554413862478,0.060328999999999994,0.187688,0.771,108.956,118.046,46.306,0.0367815583321325,-0.0589545730365848,-0.0394276563635664,0.663557,0.783678,0.930309
0.09523917775365574,0.06703200000000001,0.194391,0.76,106.824,114.649,44.335,0.0471858676689343,-0.0683109653317931,-0.0448954299742626,0.657916,0.779754,0.922474
0.10476281136868663,0.07373499999999997,0.201094,0.763,106.397,112.738,42.365,0.0559322920656504,-0.0808058193764487,-0.0508309144277973,0.649721,0.776904,0.915431
0.11428644498371764,0.08043800000000001,0.207797,0.753,107.463,112.526,40.394,0.0684247780432611,-0.0938096658756534,-0.0549301153069243,0.645754,0.774789,0.910959
0.12381007859874861,0.08714100000000002,0.2145,0.731,109.382,113.163,39.409,0.0786785431554407,-0.104242915649172,-0.0597391908680805,0.640635,0.772728,0.904446
0.13333371221377963,0.09384400000000007,0.221203,0.753,110.875,113.588,39.902,0.0858845931272574,-0.114887399346041,-0.0635361495350057,0.636441,0.771967,0.899612
0.14285734582881057,0.10054700000000008,0.227906,0.738,111.728,114.012,40.394,0.095074010429368,-0.125946721120178,-0.0662564524719318,0.633297,0.771401,0.895184
0.1523809794438416,0.10725000000000012,0.234609,0.735,112.154,113.588,40.394,0.105061169496023,-0.13585450337893,-0.0677026295463633,0.628923,0.770366,0.892356
0.16190461305887255,0.11395300000000014,0.241312,0.746,113.86,113.375,40.887,0.111149448204355,-0.143408069667979,-0.0695900420086922,0.625383,0.771372,0.88879
0.17142966747557659,0.1206570000000001,0.248016,0.721,112.794,113.8,40.887,0.120729319557824,-0.1517797579925,-0.0705263230329614,0.623495,0.771701,0.888129
0.18095330109060748,0.12736000000000006,0.254719,0.738,115.353,114.012,41.38,0.129338742223309,-0.159783272815563,-0.071058831737735,0.621732,0.772257,0.881714
0.19047693470563848,0.1340630000000001,0.261422,0.724,116.419,114.012,41.872,0.137659479643567,-0.165179243569949,-0.0711918636748042,0.619441,0.772908,0.878664
0.20000056832066945,0.1407660000000001,0.268125,0.721,115.992,113.8,40.887,0.145068167103609,-0.169112785869695,-0.0723756637442561,0.617962,0.773853,0.877757
0.2095242019357004,0.14746900000000013,0.274828,0.731,115.566,113.375,40.394,0.152252054740562,-0.172328063467232,-0.0733104556211739,0.615444,0.774755,0.876473
0.2190478355507313,0.1541720000000001,0.281531,0.71,117.058,113.588,39.409,0.159696613698941,-0.174456642429638,-0.0744414327748439,0.614961,0.776376,0.877523
0.22857146916576226,0.1608750000000001,0.288234,0.735,116.845,113.163,38.424,0.164266394428994,-0.176075199507599,-0.0753631106937542,0.614614,0.778137,0.877279
0.23809510278079324,0.16757800000000012,0.294937,0.713,116.632,112.951,36.454,0.169690438037761,-0.178521401899217,-0.0762511285380204,0.613612,0.778963,0.878693
0.2476201571974973,0.1742820000000001,0.301641,0.71,115.992,112.314,34.976,0.176733335789052,-0.180681522362994,-0.0776150510349296,0.613604,0.779851,0.877049
0.25714379081252825,0.18098500000000012,0.308344,0.724,114.926,111.465,33.005,0.183501878812209,-0.182300593828496,-0.0791225500310084,0.613906,0.781085,0.877833
