cardiac cycle [%],t abs [s],t [s],ECG [mV],AoP [mmHg],LVP [mmHg],LAD Flow [ml/s],rad strain,circ strain,long strain,tissue vol ischemic [ml],tissue vol border [ml],tissue vol remote [ml]
0.48623809263111795,0.355265,0.663609,0.742,49.242,39.68,1.961,0.0169183558362792,-0.0381763312547266,0.028004916724937,0.805048,0.854904,0.86434
0.4954122413226761,0.361968,0.670312,0.771,47.83,37.048,1.47,0.0191419253785863,-0.0387634101986982,0.0268773906485455,0.80551,0.854944,0.865186
0.504587758677324,0.36867199999999994,0.677016,0.76,50.453,33.605,1.47,0.0226279236070645,-0.0387751948109296,0.0259059010963201,0.804877,0.856511,0.866707
0.513761907368882,0.37537499999999996,0.683719,0.742,54.691,30.163,3.431,0.0266821451167848,-0.042055705449448,0.0246653351308973,0.806503,0.856743,0.867574
0.5229360560604401,0.382078,0.690422,0.767,54.49,27.328,9.314,0.0304959499841535,-0.0457781923802072,0.0223256740199597,0.804935,0.854685,0.866597
0.5321102047519982,0.388781,0.697125,0.735,54.086,24.493,10.294,0.034816404265263,-0.0496768533187943,0.0199237028112504,0.80361,0.854629,0.867163
0.5412843534435564,0.395484,0.703828,0.746,53.884,22.265,7.843,0.0387578953329216,-0.0513569614181265,0.0176245212861889,0.802168,0.854549,0.867675
0.5504585021351145,0.402187,0.710531,0.746,54.086,20.24,6.863,0.0444741363670548,-0.0555668547446581,0.0147121484801395,0.801557,0.85505,0.868844
0.5596326508266726,0.40889000000000003,0.717234,0.731,54.288,18.013,6.863,0.048996296346283,-0.0615450553466922,0.0116092589709191,0.798745,0.855208,0.870576
0.5688081681813205,0.41559399999999996,0.723938,0.749,54.288,16.393,7.353,0.0529052035384768,-0.0649966513913363,0.00869129285335987,0.796744,0.855377,0.871736
0.5779823168728786,0.422297,0.730641,0.721,54.288,14.57,6.863,0.0574915137504708,-0.0703738835241053,0.00403506663212755,0.795736,0.855653,0.873456
0.5871564655644367,0.429,0.737344,0.742,53.884,12.95,6.863,0.0617324973489435,-0.0737019799299738,-0.00073730576879477,0.794721,0.856246,0.876217
0.5963306142559948,0.435703,0.744047,0.728,53.481,11.533,6.372,0.0664044374585877,-0.0748782496135879,-0.00446856718565119,0.792617,0.855909,0.878457
0.6055047629475528,0.442406,0.75075,0.728,53.481,10.52,6.372,0.0722798113449681,-0.0783036196600429,-0.00919757485660065,0.791093,0.856179,0.880562
0.614678911639111,0.44910900000000004,0.757453,0.746,53.077,9.305,5.882,0.0796827995403815,-0.0817876730851646,-0.0122669476676586,0.789743,0.85602,0.881937
0.623853060330669,0.45581199999999994,0.764156,0.71,52.471,8.495,5.392,0.0840602927648118,-0.0842125003247645,-0.0153526230993043,0.788161,0.853564,0.881954
0.6330272090222271,0.46251499999999995,0.770859,0.731,52.27,7.888,4.902,0.0878795423789526,-0.0859644216522697,-0.0182790271858813,0.787199,0.852371,0.88174
0.6422013577137852,0.46921799999999997,0.777562,0.717,52.068,7.28,4.902,0.0888332457563944,-0.0880984826203825,-0.019854236258547,0.785406,0.852818,0.882158
0.6513768750684332,0.475922,0.784266,0.706,51.866,6.875,4.412,0.0911181581134384,-0.0901782251630672,-0.0208333994060874,0.784402,0.852435,0.881883
0.6605510237599913,0.482625,0.790969,0.735,51.664,6.673,4.902,0.0919976009443049,-0.0914237217180471,-0.0215801160654533,0.784314,0.854292,0.881832
0.6697251724515494,0.48932800000000004,0.797672,0.703,51.261,6.47,4.902,0.0892527782657225,-0.0907604764168339,-0.0208545881660282,0.784921,0.854928,0.880032
0.6788993211431074,0.49603099999999994,0.804375,0.728,51.059,6.268,4.902,0.0841722530812496,-0.0884333371769165,-0.0198943651133353,0.784591,0.856923,0.879276
0.6880734698346656,0.502734,0.811078,0.713,50.857,6.065,4.412,0.0775367325107711,-0.0840894375421962,-0.0186018189154712,0.786316,0.857239,0.875976
0.6972476185262236,0.509437,0.817781,0.703,50.655,6.065,4.412,0.0685080942239161,-0.0783912935615188,-0.0176804112160417,0.788544,0.859064,0.875557
0.7064217672177818,0.51614,0.824484,0.721,50.251,6.065,4.412,0.0604268808094579,-0.0709577427431757,-0.0160616601975163,0.791805,0.861159,0.876251
0.7155959159093399,0.5228430000000001,0.831187,0.696,50.05,6.065,4.902,0.0522627533876936,-0.0619567904339867,-0.0159523249182789,0.794558,0.862609,0.876933
0.724771433263988,0.5295470000000001,0.837891,0.717,49.848,6.268,4.902,0.0471271038807978,-0.0541480980958599,-0.0164285250670386,0.79804,0.863117,0.877645
0.7339455819555458,0.53625,0.844594,0.703,49.444,6.47,5.392,0.0419620418108086,-0.0468437217378841,-0.0166440381757579,0.80175,0.863294,0.877413
