cardiac cycle [%],t abs [s],t [s],LVP [mmHg],ECG [mV],LAD Flow [ml/s],AoP [mmHg],rad strain,circ strain,long strain,tissue vol ischemic [ml],tissue vol border [ml],tissue vol remote [ml]
0.21538295582082292,0.09384300000000001,0.402187,,0.567,30.542,117.622,0.130008712289106,-0.175696260834925,-0.0305005922314078,0.943484,1.008846,0.854365
0.23076958386791002,0.100547,0.408891,,0.56,30.05,118.471,0.147972965344815,-0.187401382286597,-0.032441841943393,0.932315,0.99249,0.850305
0.24615391677358203,0.10725000000000001,0.415594,,0.556,27.587,118.471,0.165974304221878,-0.197142123391796,-0.0331076311307423,0.924751,0.976879,0.843194
0.26153824967925393,0.11395299999999997,0.422297,,0.567,27.587,118.683,0.186208058179214,-0.200684250071145,-0.0375461381350475,0.922716,0.965707,0.836616
0.2769225825849259,0.12065599999999999,0.429,,0.556,24.631,118.259,0.204244985035419,-0.209083904206477,-0.0398225397278319,0.917313,0.955635,0.829891
0.29230691549059795,0.127359,0.435703,,0.571,21.183,117.622,0.219332601695491,-0.216043777828667,-0.0408010359200439,0.913462,0.945085,0.822871
0.30769124839627,0.13406200000000001,0.442406,,0.574,11.823,117.622,0.230915425733046,-0.22092308397034,-0.0419631126547633,0.910708,0.940011,0.817979
0.32307558130194186,0.14076499999999997,0.449109,,0.585,2.956,116.772,0.244363920168415,-0.22465568512794,-0.0418008780853845,0.911752,0.937105,0.814382
0.33845991420761384,0.147468,0.455812,,0.603,3.449,116.348,0.253223277183802,-0.225026058603523,-0.0411543139170239,0.911915,0.937852,0.812659
0.35384654225470097,0.15417199999999998,0.462516,,0.606,4.434,115.711,0.260535052323967,-0.225507734698551,-0.0416950536594615,0.90997,0.936993,0.810671
0.36923087516037295,0.160875,0.469219,,0.642,3.941,114.862,0.266684538746497,-0.226024446997574,-0.0425279554416072,0.910563,0.936321,0.808267
0.384615208066045,0.167578,0.475922,,0.663,6.897,113.8,0.268684367230053,-0.225599061357911,-0.0435343750240014,0.910318,0.939227,0.810053
0.399999540971717,0.17428100000000002,0.482625,,0.696,11.823,112.738,0.268921342399396,-0.224302734578872,-0.044238040277039,0.912481,0.941005,0.810402
0.4153838738773889,0.18098399999999998,0.489328,,0.721,17.734,111.465,0.267921285155612,-0.222864629810936,-0.0456607982680621,0.912946,0.941628,0.8121
0.43076820678306094,0.187687,0.496031,,0.703,21.675,109.554,0.266332154144604,-0.220827674778123,-0.0463673409169889,0.916314,0.944641,0.813577
0.4461525396887329,0.19439,0.502734,,0.717,23.646,107.006,0.264092202440724,-0.218812170598926,-0.0468962778579937,0.916454,0.951046,0.817237
0.4615391677358199,0.20109399999999994,0.509438,,0.703,25.616,104.67,0.262182269266027,-0.215687864052506,-0.047834689888349,0.919402,0.948894,0.81695
0.4769235006414919,0.20779699999999995,0.516141,,0.703,33.99,102.335,0.261587639020591,-0.21228226512511,-0.0497133730395077,0.922568,0.952692,0.816269
0.49230783354716395,0.21449999999999997,0.522844,,0.71,51.724,103.397,0.260959270775283,-0.210641242581631,-0.0515293761932453,0.920813,0.944317,0.812026
0.507692166452836,0.22120299999999998,0.529547,,0.692,54.68,104.458,0.262776550219497,-0.209254338777546,-0.0520519075376142,0.919543,0.940258,0.810512
0.523076499358508,0.227906,0.53625,,0.703,56.651,104.883,0.265071213167992,-0.208946863744201,-0.0528101725308168,0.917399,0.938138,0.807631
0.53846083226418,0.234609,0.542953,,0.688,57.143,104.67,0.26657584223981,-0.208173949777303,-0.052973140375963,0.919522,0.942173,0.807189
0.5538451651698519,0.24131200000000003,0.549656,,0.692,58.621,104.034,0.2680233592038,-0.206621909330094,-0.0541182339519171,0.917529,0.939233,0.805805
0.569229498075524,0.24801500000000004,0.556359,,0.696,60.591,104.034,0.268374454382867,-0.205275294400068,-0.0557233566592332,0.916035,0.934456,0.801593
0.5846138309811958,0.25471799999999994,0.563062,,0.678,64.532,103.397,0.264529865724109,-0.202443364330522,-0.0561194365256654,0.916947,0.935445,0.799628
0.600000459028283,0.261422,0.569766,,0.696,66.01,102.547,0.260031439986794,-0.196426272608566,-0.0550311587893618,0.918247,0.934619,0.797614
0.615384791933955,0.268125,0.576469,,0.678,68.473,102.123,0.258614066245323,-0.187923358170964,-0.0513109802435683,0.920043,0.932368,0.792934
0.630769124839627,0.274828,0.583172,,0.681,70.444,101.698,0.253611262308126,-0.180597143267652,-0.0494362451412354,0.924973,0.935678,0.793141
0.6461534577452991,0.28153100000000003,0.589875,,0.685,70.936,101.698,0.243803737458161,-0.174121813085536,-0.0481540283942094,0.931444,0.943675,0.793004
0.6615377906509711,0.28823400000000005,0.596578,,0.667,72.907,101.061,0.228374709565999,-0.167393514809109,-0.0454442715392546,0.940807,0.955949,0.797456
0.6769221235566428,0.29493699999999995,0.603281,,0.685,72.414,100.637,0.208794226122346,-0.160686505779938,-0.0432975437046162,0.951433,0.981775,0.80586
0.6923064564623148,0.30163999999999996,0.609984,,0.663,72.907,100.637,0.187797836030911,-0.158580346934,-0.0396976948336327,0.966784,1.009082,0.816696
0.7076907893679868,0.308343,0.616687,,0.667,73.892,100.212,0.161081442787922,-0.151851584937688,-0.0364896527386905,0.984892,1.038201,0.827972
0.723077417415074,0.315047,0.623391,,0.706,71.922,100.212,0.138685973991352,-0.141196095663946,-0.0320786881946611,1.000148,1.057723,0.836242
0.7384617503207461,0.32175000000000004,0.630094,,0.742,70.444,99.575,0.119325720365903,-0.12847164965384,-0.026618852201374,1.023947,1.079398,0.842904
0.7538460832264179,0.32845299999999994,0.636797,,0.799,71.429,99.15,0.108136900823084,-0.117691168664879,-0.0206695927184611,1.04739,1.102832,0.85269
0.7692304161320899,0.33515599999999995,0.6435,,0.828,75.37,99.15,0.0988921941730441,-0.108516451114526,-0.0149973542370109,1.065586,1.109726,0.855056
0.7846147490377618,0.34185899999999997,0.650203,,0.824,70.936,98.726,0.0903598472234268,-0.100185864216423,-0.010994790889987,1.083936,1.123715,0.862134
0.7999990819434339,0.348562,0.656906,,0.703,77.34,98.726,0.0831091814419119,-0.0953353298405737,-0.00667105490577586,1.096456,1.139239,0.867165
0.8153834148491059,0.355265,0.663609,,0.581,72.907,98.089,0.077317601069692,-0.0915551148981588,-0.00342465731020648,1.106791,1.150497,0.870746
0.8307677477547779,0.361968,0.670312,,0.596,72.907,97.664,0.0716124024079109,-0.0866729838440589,-0.00337954185615008,1.115693,1.144743,0.872578
0.8461543758018649,0.36867199999999994,0.677016,,0.592,74.877,97.876,0.0649815690491427,-0.0787786371144796,-0.00483889433471357,1.12245,1.144981,0.877312
0.8615387087075369,0.37537499999999996,0.683719,,0.603,75.862,97.452,0.0561244750131733,-0.068886396366204,-0.00235022449748656,1.129861,1.148913,0.882121
0.8769230416132089,0.382078,0.690422,,0.606,75.37,97.239,0.048911596948909,-0.0598429190369708,0.00158319032119276,1.141425,1.152737,0.886497
0.892307374518881,0.388781,0.697125,,0.592,72.907,96.603,0.0412762645699375,-0.0507888616292944,0.00563153227283715,1.146389,1.161287,0.894742
0.907691707424553,0.395484,0.703828,,0.61,73.399,95.966,0.0363178543774516,-0.040334976911703,0.00668768320845282,1.158265,1.172597,0.900321
0.923076040330225,0.402187,0.710531,,0.585,71.429,95.753,0.031076543601994,-0.0313272242006659,0.00742174046598131,1.169129,1.179504,0.90258
0.938460373235897,0.40889000000000003,0.717234,,0.503,63.055,94.904,0.0239355844772665,-0.0240388954978978,0.00690865237706859,1.176237,1.187099,0.906901
0.9538470012829839,0.41559399999999996,0.723938,,0.617,65.025,94.267,0.0170371844241489,-0.0174689855140055,0.0057124918919047,1.177138,1.19425,0.917436
0.9692313341886559,0.422297,0.730641,,1.174,63.547,93.206,0.00898139714646076,-0.015227068136263,0.00336789348358836,1.165781,1.19251,0.922476
0.984615667094328,0.429,0.737344,,1.32,61.577,92.569,0.00171589909422985,-0.0143314330683164,0.00120531563829636,1.140381,1.177604,0.923429
1.0,0.435703,0.744047,,0.731,58.128,92.144,-0.00864335060503246,-0.0145582232864387,-0.00643034516531389,1.111658,1.153407,0.910473
