cardiac cycle [%],t abs [s],t [s],LVP [mmHg],ECG [mV],LAD Flow [ml/s],AoP [mmHg],rad strain,circ strain,long strain,tissue vol ischemic [ml],tissue vol border [ml],tissue vol remote [ml]
0.44099414029343414,0.226002,0.423356,63.539,0.613,20.69,73.036,0.127678680366088,-0.101659556470515,-0.0905386241334151,1.041321,1.103708,0.951591
0.44720507802210024,0.229185,0.426539,62.473,0.631,20.69,73.46,0.129399264989162,-0.103236380779197,-0.0906837550184607,1.040184,1.10358,0.952757
0.45341601575076634,0.232368,0.429722,61.834,0.66,20.197,73.248,0.129689054676927,-0.104463241603457,-0.0927035494297269,1.038707,1.103326,0.95193
0.45962695347943244,0.23555099999999998,0.432905,61.194,0.667,20.69,73.248,0.130817716393494,-0.10536584962398,-0.0936894663120506,1.038167,1.103413,0.949756
0.46583789120809854,0.23873399999999997,0.436088,60.554,0.66,20.197,72.399,0.132178601468724,-0.10642097372935,-0.094211211739764,1.038432,1.103403,0.950015
0.47204882893676475,0.24191700000000002,0.439271,60.128,0.66,20.197,70.7,0.133273267132437,-0.107498706382751,-0.0947002779123558,1.03586,1.102862,0.95044
0.47825976666543085,0.2451,0.442454,59.701,0.663,20.197,70.913,0.134088080442438,-0.108599974377818,-0.0955869079519968,1.035138,1.102566,0.9506
0.48447070439409695,0.248283,0.445637,59.275,0.692,20.197,70.488,0.13453318284119,-0.109585952235354,-0.0961500544834614,1.033827,1.102575,0.950641
0.4906835934070008,0.251467,0.448821,58.635,0.706,19.705,70.913,0.136009278102147,-0.110387690440834,-0.0961500801124359,1.033586,1.102672,0.951255
0.4968945311356669,0.25465,0.452004,57.356,0.699,19.705,69.002,0.137055691728829,-0.110593394755566,-0.0959936713512881,1.032129,1.102394,0.951018
0.503105468864333,0.257833,0.455187,55.864,0.688,19.705,67.091,0.137749488422308,-0.110356170060145,-0.0961305124699812,1.032766,1.102132,0.951548
0.5093164065929991,0.26101599999999997,0.45837,54.371,0.688,19.705,66.029,0.138028726692445,-0.109582757255466,-0.096730757815221,1.033003,1.101259,0.952096
0.5155273443216652,0.26419899999999996,0.461553,52.878,0.703,19.212,65.18,0.137597305017653,-0.108629782109602,-0.0977464759904851,1.033156,1.098797,0.951947
0.5217382820503313,0.26738199999999995,0.464736,51.173,0.724,18.72,64.755,0.136184777632947,-0.107395521178649,-0.0987498989838045,1.034552,1.097267,0.953229
0.5279492197789974,0.27056499999999994,0.467919,49.041,0.713,19.212,61.995,0.134165300800925,-0.105942773654739,-0.100119036319049,1.03472,1.095482,0.954692
0.5341621087919013,0.27374899999999996,0.471103,46.055,0.692,18.72,60.085,0.13219160240206,-0.104244518977229,-0.10152118797879,1.035952,1.093187,0.955112
