cardiac cycle [%],t abs [s],t [s],ECG [mV],AoP [mmHg],LVP [mmHg],LAD Flow [ml/s],rad strain,circ strain,long strain,tissue vol ischemic [ml],tissue vol border [ml],tissue vol remote [ml]
0.9009014215499828,0.670313,0.790969,0.628,45.206,5.255,13.725,0.00949972442826347,-0.0178461039060011,0.00275951981327162,1.056246,1.000446,1.001242
0.9099102610453372,0.6770160000000001,0.797672,0.674,45.004,5.66,13.725,0.00818523823231758,-0.0160558074035207,0.00287693706149991,1.058001,0.999748,1.000835
0.9189191005406916,0.683719,0.804375,0.638,45.004,5.66,13.725,0.00712069887119278,-0.0140198138514619,0.00328613111393527,1.05989,0.998288,0.999715
0.9279279400360461,0.690422,0.811078,0.66,44.601,5.863,13.235,0.00627521274683555,-0.0126467781111298,0.00341107842677072,1.062489,0.996542,0.998508
0.9369367795314005,0.697125,0.817781,0.671,44.399,6.065,13.235,0.00484111331080275,-0.0104631331098551,0.00360751884578935,1.063118,0.995409,0.998113
0.945945619026755,0.703828,0.824484,0.638,44.197,6.065,12.745,0.00402940929390388,-0.00817616620487752,0.00363182306237846,1.06537,0.994919,0.998472
0.9549544585221095,0.710531,0.831187,0.688,43.995,6.065,12.745,0.00302039496028108,-0.00635927750793461,0.00326758984496561,1.066657,0.994309,0.997722
0.9639646420185822,0.7172350000000001,0.837891,0.638,43.995,6.065,12.745,0.00212912149084629,-0.0045543785123967,0.00357089179342395,1.068959,0.994357,0.998074
0.9729734815139366,0.723938,0.844594,0.467,43.592,6.065,12.745,0.0011811715997651,-0.00342532168021594,0.00357409602540658,1.068091,0.992713,0.998078
0.9819823210092911,0.730641,0.851297,0.56,43.39,6.268,12.745,0.000466404466613414,-0.00249690270575965,0.00314451264412981,1.068024,0.992654,0.998886
0.9909911605046455,0.737344,0.858,0.953,43.188,6.268,12.745,-1.13946033751464e-05,-0.00188812557215515,0.00278420425683558,1.067893,0.992639,0.99947
1.0,0.744047,0.864703,1.842,42.986,6.47,12.745,0.000390510097692559,-0.00176535242306738,0.00185856308449985,1.065568,0.992253,0.999729
